Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2013-02-03,Perth,1,0,0,West Indies,Australia,0,Australia,West Indies,Australia
2013-02-03,Perth,2,0,0,West Indies,Australia,0,Australia,West Indies,Australia
2013-02-03,Perth,3,0,0,West Indies,Australia,0,Australia,West Indies,Australia
2013-02-03,Perth,4,1,0,West Indies,Australia,1,Australia,West Indies,Australia
2013-02-03,Perth,5,1,0,West Indies,Australia,1,Australia,West Indies,Australia
2013-02-03,Perth,6,1,0,West Indies,Australia,1,Australia,West Indies,Australia
2013-02-03,Perth,7,2,0,West Indies,Australia,1,Australia,West Indies,Australia
2013-02-03,Perth,8,2,0,West Indies,Australia,1,Australia,West Indies,Australia
2013-02-03,Perth,9,3,0,West Indies,Australia,2,Australia,West Indies,Australia
2013-02-03,Perth,10,3,0,West Indies,Australia,1,Australia,West Indies,Australia
2013-02-03,Perth,11,3,0,West Indies,Australia,1,Australia,West Indies,Australia
2013-02-03,Perth,12,4,0,West Indies,Australia,2,Australia,West Indies,Australia
2013-02-03,Perth,12,8,0,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,13,8,0,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,14,9,0,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,15,13,0,West Indies,Australia,5,Australia,West Indies,Australia
2013-02-03,Perth,16,13,0,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,17,15,0,West Indies,Australia,5,Australia,West Indies,Australia
2013-02-03,Perth,18,15,0,West Indies,Australia,5,Australia,West Indies,Australia
2013-02-03,Perth,19,15,0,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,20,15,0,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,21,15,0,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,22,15,0,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,23,16,0,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,24,16,0,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,25,16,0,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,26,16,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,27,16,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,28,16,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,29,16,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,30,20,1,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,31,20,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,32,20,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,33,20,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,34,20,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,35,20,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,36,21,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,36,21,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,37,21,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,38,21,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,39,24,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,40,24,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,41,25,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,42,25,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,43,25,1,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,44,25,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,45,25,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,46,25,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,47,25,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,48,25,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,49,25,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,50,25,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,51,26,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,52,26,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,53,30,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,54,30,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,55,31,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,56,31,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,57,31,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,58,31,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,59,33,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,60,39,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,60,39,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,61,39,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,62,43,2,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,63,43,2,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,64,43,2,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,65,43,2,West Indies,Australia,3,Australia,West Indies,Australia
2013-02-03,Perth,66,47,2,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,67,48,2,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,68,48,2,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,69,48,2,West Indies,Australia,4,Australia,West Indies,Australia
2013-02-03,Perth,70,48,2,West Indies,Australia,4,Australia,West Indies,Australia
