Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2015-03-11,Hobart,1,0,0,Sri Lanka,Sri Lanka,0,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,2,1,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,3,1,0,Sri Lanka,Sri Lanka,2,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,4,4,0,Sri Lanka,Sri Lanka,6,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,5,4,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,6,4,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,7,8,0,Sri Lanka,Sri Lanka,6,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,8,8,0,Sri Lanka,Sri Lanka,6,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,9,9,0,Sri Lanka,Sri Lanka,6,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,10,9,0,Sri Lanka,Sri Lanka,5,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,11,9,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,12,9,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,13,9,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,14,10,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,15,10,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,16,10,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,17,12,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,18,12,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,19,13,0,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,20,13,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,21,13,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,22,14,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,23,15,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,24,15,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,25,16,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,26,16,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,27,16,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,28,16,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,29,16,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,30,16,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,31,20,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,32,21,0,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,33,21,1,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,34,24,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,35,24,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,36,26,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,37,26,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,38,26,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,39,26,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,40,26,1,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,41,26,1,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,42,27,1,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,43,31,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,44,31,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,45,31,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,46,32,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,47,32,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,48,32,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,49,32,1,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,50,32,1,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,51,32,1,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,52,35,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,53,35,1,Sri Lanka,Sri Lanka,3,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,54,36,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,55,38,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,56,38,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,57,42,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,58,42,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,59,46,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,60,46,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,61,46,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,62,50,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,63,52,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,64,53,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,65,53,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,66,54,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,67,54,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,68,58,1,Sri Lanka,Sri Lanka,5,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,69,58,1,Sri Lanka,Sri Lanka,5,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,70,59,1,Sri Lanka,Sri Lanka,5,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,71,60,1,Sri Lanka,Sri Lanka,5,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,72,61,1,Sri Lanka,Sri Lanka,5,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,72,61,1,Sri Lanka,Sri Lanka,5,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,73,61,1,Sri Lanka,Sri Lanka,5,Sri Lanka,Scotland,Sri Lanka
2015-03-11,Hobart,74,61,1,Sri Lanka,Sri Lanka,4,Sri Lanka,Scotland,Sri Lanka
