Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2011-03-11,Chittagong,1,2,0,Bangladesh,Bangladesh,12,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,2,3,0,Bangladesh,Bangladesh,9,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,3,3,0,Bangladesh,Bangladesh,6,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,4,3,0,Bangladesh,Bangladesh,4,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,5,3,0,Bangladesh,Bangladesh,3,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,6,3,0,Bangladesh,Bangladesh,3,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,7,3,0,Bangladesh,Bangladesh,2,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,8,5,0,Bangladesh,Bangladesh,3,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,9,8,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,10,9,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,11,10,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,12,10,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,13,10,0,Bangladesh,Bangladesh,4,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,14,11,0,Bangladesh,Bangladesh,4,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,15,11,0,Bangladesh,Bangladesh,4,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,16,11,0,Bangladesh,Bangladesh,4,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,17,12,0,Bangladesh,Bangladesh,4,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,18,16,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,19,17,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,20,21,0,Bangladesh,Bangladesh,6,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,21,21,0,Bangladesh,Bangladesh,6,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,22,21,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,23,22,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,24,22,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,25,25,0,Bangladesh,Bangladesh,6,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,26,25,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,27,25,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,28,25,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,29,26,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,30,30,0,Bangladesh,Bangladesh,6,England,Bangladesh,Bangladesh
2011-03-11,Chittagong,31,30,0,Bangladesh,Bangladesh,5,England,Bangladesh,Bangladesh
