Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2008-06-15,Chester-le-Street,1,1,0,New Zealand,England,6,England,New Zealand,England
2008-06-15,Chester-le-Street,2,5,0,New Zealand,England,15,England,New Zealand,England
2008-06-15,Chester-le-Street,3,7,0,New Zealand,England,14,England,New Zealand,England
2008-06-15,Chester-le-Street,4,11,0,New Zealand,England,16,England,New Zealand,England
2008-06-15,Chester-le-Street,5,12,0,New Zealand,England,14,England,New Zealand,England
2008-06-15,Chester-le-Street,6,12,0,New Zealand,England,12,England,New Zealand,England
2008-06-15,Chester-le-Street,6,12,0,New Zealand,England,12,England,New Zealand,England
2008-06-15,Chester-le-Street,6,12,0,New Zealand,England,12,England,New Zealand,England
2008-06-15,Chester-le-Street,7,12,0,New Zealand,England,10,England,New Zealand,England
2008-06-15,Chester-le-Street,8,12,0,New Zealand,England,9,England,New Zealand,England
2008-06-15,Chester-le-Street,9,12,0,New Zealand,England,8,England,New Zealand,England
2008-06-15,Chester-le-Street,10,12,0,New Zealand,England,7,England,New Zealand,England
2008-06-15,Chester-le-Street,11,12,0,New Zealand,England,6,England,New Zealand,England
2008-06-15,Chester-le-Street,12,12,0,New Zealand,England,6,England,New Zealand,England
2008-06-15,Chester-le-Street,13,12,0,New Zealand,England,5,England,New Zealand,England
2008-06-15,Chester-le-Street,14,12,0,New Zealand,England,5,England,New Zealand,England
2008-06-15,Chester-le-Street,15,12,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,16,12,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,17,13,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,18,13,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,19,15,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,20,15,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,21,15,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,22,16,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,23,16,0,New Zealand,England,4,England,New Zealand,England
2008-06-15,Chester-le-Street,24,22,0,New Zealand,England,5,England,New Zealand,England
2008-06-15,Chester-le-Street,24,22,0,New Zealand,England,5,England,New Zealand,England
