Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2009-09-24,Centurion,1,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2009-09-24,Centurion,2,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2009-09-24,Centurion,3,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2009-09-24,Centurion,4,1,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2009-09-24,Centurion,5,1,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2009-09-24,Centurion,6,2,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,7,3,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,8,3,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,9,3,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,10,3,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2009-09-24,Centurion,11,3,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2009-09-24,Centurion,12,4,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,13,4,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2009-09-24,Centurion,14,5,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,15,5,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,16,5,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2009-09-24,Centurion,17,9,0,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,18,9,0,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,19,10,0,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,20,10,0,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,21,10,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,22,12,0,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,23,12,0,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,24,12,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,25,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,26,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,27,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,28,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,29,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,30,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,31,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,32,16,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,33,16,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,34,16,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,35,16,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,36,16,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,37,16,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,38,17,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2009-09-24,Centurion,39,21,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,40,21,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,41,21,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,42,21,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,43,27,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,44,27,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,45,28,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,46,29,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,47,29,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,48,29,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,49,30,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,50,30,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,51,30,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,52,30,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,53,34,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,54,34,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,55,34,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,56,34,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,57,35,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,58,35,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,59,35,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,60,36,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,61,40,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,62,41,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,63,41,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,64,42,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,65,42,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,66,46,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,67,46,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,68,46,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,69,46,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,70,46,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,71,47,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,72,47,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,73,48,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2009-09-24,Centurion,74,52,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,75,56,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,76,57,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,77,57,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,78,58,1,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,78,58,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,79,58,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,80,58,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,81,58,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,82,62,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,83,62,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,84,64,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,85,64,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,86,64,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,87,64,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,88,64,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,89,65,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,90,65,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,91,65,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,92,66,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
2009-09-24,Centurion,93,66,2,South Africa,New Zealand,4,New Zealand,South Africa,South Africa
