Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2007-10-20,Lahore,1,0,0,Pakistan,Pakistan,0,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,2,1,0,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,3,1,0,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,4,1,0,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,5,1,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,6,2,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,7,2,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,8,2,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,9,2,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,10,2,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,11,3,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,12,3,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,13,3,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,14,3,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,15,3,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,16,3,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,17,3,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,18,3,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,19,3,1,Pakistan,Pakistan,0,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,20,4,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,21,5,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,22,5,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,23,5,1,Pakistan,Pakistan,1,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,24,10,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,24,10,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,25,10,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,26,10,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,27,11,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,28,11,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,29,11,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,30,11,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,31,12,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,32,13,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,33,13,1,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,34,13,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,35,13,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,36,15,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,36,15,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,37,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,38,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,39,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,40,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,41,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,42,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,43,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,44,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,45,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,46,16,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,47,20,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,48,24,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,49,24,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,50,25,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,51,26,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,52,26,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,53,27,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,54,27,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,55,27,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,56,27,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,57,27,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,58,27,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,59,27,2,Pakistan,Pakistan,2,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,60,31,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,61,31,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,62,32,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,63,32,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,64,36,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,65,36,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,66,36,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,67,36,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,68,37,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,69,41,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,70,41,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,71,42,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,72,46,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,73,46,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,74,47,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,75,47,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,76,47,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,77,47,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,78,47,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,79,47,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,80,47,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,81,48,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,82,49,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,83,50,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,84,50,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,85,51,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,86,52,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,87,53,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,88,54,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,89,54,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,90,55,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,91,55,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,92,56,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,93,58,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,94,59,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,95,60,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,96,60,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,96,60,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,97,61,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,98,62,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,99,63,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,100,63,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,101,64,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,102,64,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,103,66,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,104,67,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,105,68,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,106,69,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,107,69,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
2007-10-20,Lahore,108,70,2,Pakistan,Pakistan,3,Pakistan,South Africa,Pakistan
