Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2015-08-04,No Info,1,0,0,Zimbabwe,New Zealand,0,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,2,1,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,3,1,0,Zimbabwe,New Zealand,2,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,4,5,0,Zimbabwe,New Zealand,7,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,5,5,0,Zimbabwe,New Zealand,6,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,6,5,0,Zimbabwe,New Zealand,5,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,7,8,0,Zimbabwe,New Zealand,6,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,8,8,0,Zimbabwe,New Zealand,6,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,9,9,0,Zimbabwe,New Zealand,6,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,10,9,0,Zimbabwe,New Zealand,5,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,11,10,0,Zimbabwe,New Zealand,5,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,12,10,0,Zimbabwe,New Zealand,5,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,13,10,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,14,10,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,15,10,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,16,10,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,17,10,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,18,10,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,19,11,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,20,11,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,21,11,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,22,12,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,23,12,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,24,12,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,25,16,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,26,16,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,27,16,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,28,17,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,29,17,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,30,17,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,31,18,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,32,20,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,33,20,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,34,20,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,35,21,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,36,21,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,37,22,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,38,22,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,39,25,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,40,25,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,41,25,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,42,25,0,Zimbabwe,New Zealand,3,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,43,29,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,44,30,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,45,31,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,46,35,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,47,35,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,48,35,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,49,35,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,50,36,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,51,37,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,52,37,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,53,37,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,54,39,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,55,40,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,56,41,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,57,41,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,58,41,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,59,42,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,60,46,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,61,48,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,62,48,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,63,48,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,64,49,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,65,50,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,66,50,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,67,51,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
2015-08-04,No Info,68,51,0,Zimbabwe,New Zealand,4,Zimbabwe,New Zealand,New Zealand
