Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2007-09-02,Leeds,1,0,0,England,India,0,India,England,India
2007-09-02,Leeds,2,0,0,England,India,0,India,England,India
2007-09-02,Leeds,3,0,0,England,India,0,India,England,India
2007-09-02,Leeds,4,0,0,England,India,0,India,England,India
2007-09-02,Leeds,5,0,0,England,India,0,India,England,India
2007-09-02,Leeds,6,0,0,England,India,0,India,England,India
2007-09-02,Leeds,7,0,0,England,India,0,India,England,India
2007-09-02,Leeds,8,0,0,England,India,0,India,England,India
2007-09-02,Leeds,9,0,0,England,India,0,India,England,India
2007-09-02,Leeds,10,0,0,England,India,0,India,England,India
2007-09-02,Leeds,11,0,0,England,India,0,India,England,India
2007-09-02,Leeds,12,0,0,England,India,0,India,England,India
2007-09-02,Leeds,13,0,0,England,India,0,India,England,India
2007-09-02,Leeds,14,0,0,England,India,0,India,England,India
2007-09-02,Leeds,15,0,0,England,India,0,India,England,India
2007-09-02,Leeds,16,0,0,England,India,0,India,England,India
2007-09-02,Leeds,17,0,0,England,India,0,India,England,India
2007-09-02,Leeds,18,1,0,England,India,0,India,England,India
2007-09-02,Leeds,19,1,0,England,India,0,India,England,India
2007-09-02,Leeds,20,1,0,England,India,0,India,England,India
2007-09-02,Leeds,21,2,0,England,India,0,India,England,India
2007-09-02,Leeds,22,2,0,England,India,0,India,England,India
2007-09-02,Leeds,23,3,0,England,India,0,India,England,India
2007-09-02,Leeds,24,4,0,England,India,1,India,England,India
2007-09-02,Leeds,25,5,0,England,India,1,India,England,India
2007-09-02,Leeds,26,6,0,England,India,1,India,England,India
2007-09-02,Leeds,27,7,0,England,India,1,India,England,India
2007-09-02,Leeds,28,7,0,England,India,1,India,England,India
2007-09-02,Leeds,29,7,0,England,India,1,India,England,India
2007-09-02,Leeds,30,7,0,England,India,1,India,England,India
2007-09-02,Leeds,30,7,0,England,India,1,India,England,India
2007-09-02,Leeds,31,9,0,England,India,1,India,England,India
2007-09-02,Leeds,32,13,0,England,India,2,India,England,India
2007-09-02,Leeds,33,17,0,England,India,3,India,England,India
2007-09-02,Leeds,34,21,0,England,India,3,India,England,India
2007-09-02,Leeds,35,21,0,England,India,3,India,England,India
2007-09-02,Leeds,36,25,0,England,India,4,India,England,India
2007-09-02,Leeds,37,25,0,England,India,4,India,England,India
2007-09-02,Leeds,38,25,0,England,India,3,India,England,India
2007-09-02,Leeds,39,25,0,England,India,3,India,England,India
2007-09-02,Leeds,40,25,0,England,India,3,India,England,India
2007-09-02,Leeds,41,29,0,England,India,4,India,England,India
2007-09-02,Leeds,42,33,0,England,India,4,India,England,India
2007-09-02,Leeds,43,33,0,England,India,4,India,England,India
2007-09-02,Leeds,44,37,0,England,India,5,India,England,India
2007-09-02,Leeds,45,39,0,England,India,5,India,England,India
2007-09-02,Leeds,46,40,0,England,India,5,India,England,India
2007-09-02,Leeds,47,40,0,England,India,5,India,England,India
2007-09-02,Leeds,48,41,0,England,India,5,India,England,India
2007-09-02,Leeds,49,41,0,England,India,5,India,England,India
2007-09-02,Leeds,50,45,0,England,India,5,India,England,India
2007-09-02,Leeds,51,49,0,England,India,5,India,England,India
2007-09-02,Leeds,52,49,0,England,India,5,India,England,India
2007-09-02,Leeds,53,50,0,England,India,5,India,England,India
2007-09-02,Leeds,54,50,0,England,India,5,India,England,India
2007-09-02,Leeds,55,50,0,England,India,5,India,England,India
2007-09-02,Leeds,56,51,0,England,India,5,India,England,India
2007-09-02,Leeds,57,51,0,England,India,5,India,England,India
2007-09-02,Leeds,58,53,0,England,India,5,India,England,India
2007-09-02,Leeds,59,57,0,England,India,5,India,England,India
2007-09-02,Leeds,60,57,0,England,India,5,India,England,India
2007-09-02,Leeds,61,57,0,England,India,5,India,England,India
2007-09-02,Leeds,62,58,0,England,India,5,India,England,India
2007-09-02,Leeds,63,58,0,England,India,5,India,England,India
2007-09-02,Leeds,64,58,0,England,India,5,India,England,India
2007-09-02,Leeds,65,58,0,England,India,5,India,England,India
2007-09-02,Leeds,66,58,0,England,India,5,India,England,India
2007-09-02,Leeds,67,59,0,England,India,5,India,England,India
2007-09-02,Leeds,68,59,0,England,India,5,India,England,India
2007-09-02,Leeds,69,60,0,England,India,5,India,England,India
2007-09-02,Leeds,70,60,0,England,India,5,India,England,India
2007-09-02,Leeds,71,64,0,England,India,5,India,England,India
2007-09-02,Leeds,72,64,0,England,India,5,India,England,India
2007-09-02,Leeds,73,64,0,England,India,5,India,England,India
2007-09-02,Leeds,74,65,0,England,India,5,India,England,India
2007-09-02,Leeds,75,66,0,England,India,5,India,England,India
2007-09-02,Leeds,76,66,0,England,India,5,India,England,India
2007-09-02,Leeds,77,67,0,England,India,5,India,England,India
2007-09-02,Leeds,78,67,0,England,India,5,India,England,India
2007-09-02,Leeds,79,69,0,England,India,5,India,England,India
2007-09-02,Leeds,80,71,0,England,India,5,India,England,India
