Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2014-09-04,No Info,1,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,2,2,0,Zimbabwe,South Africa,6,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,3,2,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,4,2,1,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,5,2,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,6,2,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,7,3,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,8,3,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,9,3,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,10,4,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,11,4,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,12,6,1,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,12,6,1,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,12,6,1,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,13,6,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,14,7,1,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,15,7,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,16,7,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,17,7,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,18,7,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,19,7,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,20,7,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,21,7,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,22,7,1,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,23,8,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,24,9,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,25,10,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,26,10,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,27,10,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,28,13,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,29,13,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,30,13,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,31,13,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,32,13,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,33,16,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
2014-09-04,No Info,34,16,1,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa
