Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2014-02-26,Fatullah,1,0,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,2,0,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,3,0,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,4,0,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,5,1,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,6,1,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,7,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,8,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,9,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,10,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,11,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,12,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,13,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,14,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,15,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,16,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,17,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,18,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,19,1,0,India,India,0,Bangladesh,India,India
2014-02-26,Fatullah,20,5,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,21,6,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,22,6,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,23,6,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,24,6,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,25,6,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,26,7,0,India,India,1,Bangladesh,India,India
2014-02-26,Fatullah,27,11,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,28,11,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,29,11,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,30,11,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,31,11,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,32,12,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,33,12,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,34,12,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,35,12,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,36,13,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,37,17,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,38,17,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,39,17,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,40,17,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,41,17,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,42,18,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,43,19,0,India,India,2,Bangladesh,India,India
2014-02-26,Fatullah,44,23,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,45,23,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,46,23,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,47,27,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,48,28,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,48,28,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,48,29,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,49,29,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,50,29,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,51,30,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,52,31,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,53,32,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,54,33,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,55,34,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,56,34,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,57,38,0,India,India,4,Bangladesh,India,India
2014-02-26,Fatullah,58,38,0,India,India,3,Bangladesh,India,India
2014-02-26,Fatullah,59,38,0,India,India,3,Bangladesh,India,India
