Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2012-02-18,No Info,1,1,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,2,1,0,Pakistan,England,3,Pakistan,England,England
2012-02-18,No Info,3,1,0,Pakistan,England,2,Pakistan,England,England
2012-02-18,No Info,4,5,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,5,5,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,6,5,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,7,5,0,Pakistan,England,4,Pakistan,England,England
2012-02-18,No Info,8,6,0,Pakistan,England,4,Pakistan,England,England
2012-02-18,No Info,9,6,0,Pakistan,England,4,Pakistan,England,England
2012-02-18,No Info,10,6,0,Pakistan,England,3,Pakistan,England,England
2012-02-18,No Info,11,6,0,Pakistan,England,3,Pakistan,England,England
2012-02-18,No Info,12,8,0,Pakistan,England,4,Pakistan,England,England
2012-02-18,No Info,13,8,0,Pakistan,England,3,Pakistan,England,England
2012-02-18,No Info,14,12,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,15,12,0,Pakistan,England,4,Pakistan,England,England
2012-02-18,No Info,16,13,0,Pakistan,England,4,Pakistan,England,England
2012-02-18,No Info,17,15,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,18,16,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,19,19,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,20,19,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,21,20,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,22,20,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,23,24,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,24,25,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,25,26,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,26,27,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,27,28,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,28,29,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,29,34,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,30,40,0,Pakistan,England,8,Pakistan,England,England
2012-02-18,No Info,30,40,0,Pakistan,England,8,Pakistan,England,England
2012-02-18,No Info,30,40,0,Pakistan,England,8,Pakistan,England,England
2012-02-18,No Info,30,40,0,Pakistan,England,8,Pakistan,England,England
2012-02-18,No Info,25,40,0,Pakistan,England,9,Pakistan,England,England
2012-02-18,No Info,31,41,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,32,41,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,33,41,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,34,41,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,35,42,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,36,42,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,37,42,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,38,46,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,39,46,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,40,47,0,Pakistan,England,7,Pakistan,England,England
2012-02-18,No Info,41,47,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,42,48,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,43,49,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,44,49,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,45,49,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,46,49,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,47,49,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,48,49,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,49,53,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,50,53,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,51,54,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,52,54,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,53,54,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,54,54,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,55,54,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,56,55,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,57,55,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,58,55,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,59,59,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,60,60,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,61,60,0,Pakistan,England,5,Pakistan,England,England
2012-02-18,No Info,62,64,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,63,65,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,64,66,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,65,67,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,66,67,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,67,67,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,68,68,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,69,69,0,Pakistan,England,6,Pakistan,England,England
2012-02-18,No Info,70,70,0,Pakistan,England,6,Pakistan,England,England
