Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2008-02-03,Johannesburg,1,0,0,South Africa,South Africa,0,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,2,4,0,South Africa,South Africa,12,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,3,4,0,South Africa,South Africa,8,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,4,4,0,South Africa,South Africa,6,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,5,4,0,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,6,4,0,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,7,4,0,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,8,4,0,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,9,5,0,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,10,5,0,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,11,5,0,South Africa,South Africa,2,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,12,6,0,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,12,6,0,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,13,6,0,South Africa,South Africa,2,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,14,10,0,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,15,10,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,16,11,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,17,11,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,18,11,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,19,15,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,20,16,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,21,18,1,South Africa,South Africa,5,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,22,18,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,23,18,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,24,18,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,25,18,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,26,18,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,27,18,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,28,19,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,29,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,30,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,30,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,31,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,32,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,33,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,34,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,35,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,36,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,37,19,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,38,20,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,39,20,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,40,20,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,41,20,1,South Africa,South Africa,2,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,42,24,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,43,25,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,44,25,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,45,25,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,46,25,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,47,25,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,48,29,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,48,30,1,South Africa,South Africa,3,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,48,34,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,49,35,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,50,35,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,51,36,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,52,38,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
2008-02-03,Johannesburg,53,42,1,South Africa,South Africa,4,West Indies,South Africa,South Africa
