Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2011-05-05,Guyana,1,0,0,Pakistan,West Indies,0.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,2,0,0,Pakistan,West Indies,0.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,3,0,0,Pakistan,West Indies,0.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,4,0,0,Pakistan,West Indies,0.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,5,4,0,Pakistan,West Indies,4.8,Pakistan,West Indies,West Indies
2011-05-05,Guyana,6,4,0,Pakistan,West Indies,4.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,7,4,0,Pakistan,West Indies,3.4285714285714284,Pakistan,West Indies,West Indies
2011-05-05,Guyana,8,4,0,Pakistan,West Indies,3.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,9,4,0,Pakistan,West Indies,2.6666666666666665,Pakistan,West Indies,West Indies
2011-05-05,Guyana,10,4,0,Pakistan,West Indies,2.4,Pakistan,West Indies,West Indies
2011-05-05,Guyana,11,4,0,Pakistan,West Indies,2.1818181818181817,Pakistan,West Indies,West Indies
2011-05-05,Guyana,12,4,0,Pakistan,West Indies,2.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,13,8,0,Pakistan,West Indies,3.6923076923076925,Pakistan,West Indies,West Indies
2011-05-05,Guyana,14,8,0,Pakistan,West Indies,3.4285714285714284,Pakistan,West Indies,West Indies
2011-05-05,Guyana,15,8,0,Pakistan,West Indies,3.2,Pakistan,West Indies,West Indies
2011-05-05,Guyana,16,8,0,Pakistan,West Indies,3.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,17,8,0,Pakistan,West Indies,2.823529411764706,Pakistan,West Indies,West Indies
2011-05-05,Guyana,18,12,0,Pakistan,West Indies,4.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,19,15,0,Pakistan,West Indies,4.7368421052631575,Pakistan,West Indies,West Indies
2011-05-05,Guyana,20,15,0,Pakistan,West Indies,4.5,Pakistan,West Indies,West Indies
2011-05-05,Guyana,21,17,0,Pakistan,West Indies,4.857142857142857,Pakistan,West Indies,West Indies
2011-05-05,Guyana,22,18,0,Pakistan,West Indies,4.909090909090909,Pakistan,West Indies,West Indies
2011-05-05,Guyana,23,20,0,Pakistan,West Indies,5.217391304347826,Pakistan,West Indies,West Indies
2011-05-05,Guyana,24,21,0,Pakistan,West Indies,5.25,Pakistan,West Indies,West Indies
2011-05-05,Guyana,25,26,0,Pakistan,West Indies,6.24,Pakistan,West Indies,West Indies
2011-05-05,Guyana,26,26,0,Pakistan,West Indies,6.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,27,26,0,Pakistan,West Indies,5.777777777777778,Pakistan,West Indies,West Indies
2011-05-05,Guyana,28,26,0,Pakistan,West Indies,5.571428571428571,Pakistan,West Indies,West Indies
2011-05-05,Guyana,29,26,0,Pakistan,West Indies,5.379310344827586,Pakistan,West Indies,West Indies
2011-05-05,Guyana,30,26,0,Pakistan,West Indies,5.2,Pakistan,West Indies,West Indies
2011-05-05,Guyana,30,26,0,Pakistan,West Indies,5.2,Pakistan,West Indies,West Indies
2011-05-05,Guyana,31,26,0,Pakistan,West Indies,5.032258064516129,Pakistan,West Indies,West Indies
2011-05-05,Guyana,32,26,0,Pakistan,West Indies,4.875,Pakistan,West Indies,West Indies
2011-05-05,Guyana,33,30,0,Pakistan,West Indies,5.454545454545454,Pakistan,West Indies,West Indies
2011-05-05,Guyana,34,31,0,Pakistan,West Indies,5.470588235294118,Pakistan,West Indies,West Indies
2011-05-05,Guyana,35,32,0,Pakistan,West Indies,5.485714285714286,Pakistan,West Indies,West Indies
2011-05-05,Guyana,36,34,0,Pakistan,West Indies,5.666666666666667,Pakistan,West Indies,West Indies
2011-05-05,Guyana,37,35,0,Pakistan,West Indies,5.675675675675675,Pakistan,West Indies,West Indies
2011-05-05,Guyana,38,35,0,Pakistan,West Indies,5.526315789473684,Pakistan,West Indies,West Indies
2011-05-05,Guyana,39,35,0,Pakistan,West Indies,5.384615384615385,Pakistan,West Indies,West Indies
2011-05-05,Guyana,40,35,0,Pakistan,West Indies,5.25,Pakistan,West Indies,West Indies
2011-05-05,Guyana,41,35,0,Pakistan,West Indies,5.121951219512195,Pakistan,West Indies,West Indies
2011-05-05,Guyana,42,35,0,Pakistan,West Indies,5.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,42,36,0,Pakistan,West Indies,5.142857142857143,Pakistan,West Indies,West Indies
2011-05-05,Guyana,42,36,0,Pakistan,West Indies,5.142857142857143,Pakistan,West Indies,West Indies
2011-05-05,Guyana,43,36,0,Pakistan,West Indies,5.023255813953488,Pakistan,West Indies,West Indies
2011-05-05,Guyana,44,39,0,Pakistan,West Indies,5.318181818181818,Pakistan,West Indies,West Indies
2011-05-05,Guyana,45,39,0,Pakistan,West Indies,5.2,Pakistan,West Indies,West Indies
2011-05-05,Guyana,46,39,0,Pakistan,West Indies,5.086956521739131,Pakistan,West Indies,West Indies
2011-05-05,Guyana,47,39,0,Pakistan,West Indies,4.9787234042553195,Pakistan,West Indies,West Indies
2011-05-05,Guyana,48,43,0,Pakistan,West Indies,5.375,Pakistan,West Indies,West Indies
2011-05-05,Guyana,49,44,0,Pakistan,West Indies,5.387755102040816,Pakistan,West Indies,West Indies
2011-05-05,Guyana,50,44,0,Pakistan,West Indies,5.28,Pakistan,West Indies,West Indies
2011-05-05,Guyana,51,44,0,Pakistan,West Indies,5.176470588235294,Pakistan,West Indies,West Indies
2011-05-05,Guyana,52,44,0,Pakistan,West Indies,5.076923076923077,Pakistan,West Indies,West Indies
2011-05-05,Guyana,53,44,0,Pakistan,West Indies,4.981132075471698,Pakistan,West Indies,West Indies
2011-05-05,Guyana,54,44,0,Pakistan,West Indies,4.888888888888889,Pakistan,West Indies,West Indies
2011-05-05,Guyana,55,44,0,Pakistan,West Indies,4.8,Pakistan,West Indies,West Indies
2011-05-05,Guyana,56,44,0,Pakistan,West Indies,4.714285714285714,Pakistan,West Indies,West Indies
2011-05-05,Guyana,57,44,0,Pakistan,West Indies,4.631578947368421,Pakistan,West Indies,West Indies
2011-05-05,Guyana,58,45,0,Pakistan,West Indies,4.655172413793103,Pakistan,West Indies,West Indies
2011-05-05,Guyana,59,49,0,Pakistan,West Indies,4.983050847457627,Pakistan,West Indies,West Indies
2011-05-05,Guyana,60,49,0,Pakistan,West Indies,4.9,Pakistan,West Indies,West Indies
2011-05-05,Guyana,61,49,0,Pakistan,West Indies,4.819672131147541,Pakistan,West Indies,West Indies
2011-05-05,Guyana,62,49,0,Pakistan,West Indies,4.741935483870968,Pakistan,West Indies,West Indies
2011-05-05,Guyana,63,53,0,Pakistan,West Indies,5.0476190476190474,Pakistan,West Indies,West Indies
2011-05-05,Guyana,64,53,0,Pakistan,West Indies,4.96875,Pakistan,West Indies,West Indies
2011-05-05,Guyana,65,53,0,Pakistan,West Indies,4.892307692307693,Pakistan,West Indies,West Indies
2011-05-05,Guyana,66,57,0,Pakistan,West Indies,5.181818181818182,Pakistan,West Indies,West Indies
2011-05-05,Guyana,67,57,0,Pakistan,West Indies,5.104477611940299,Pakistan,West Indies,West Indies
2011-05-05,Guyana,68,57,0,Pakistan,West Indies,5.029411764705882,Pakistan,West Indies,West Indies
2011-05-05,Guyana,69,58,0,Pakistan,West Indies,5.043478260869565,Pakistan,West Indies,West Indies
2011-05-05,Guyana,70,58,0,Pakistan,West Indies,4.9714285714285715,Pakistan,West Indies,West Indies
2011-05-05,Guyana,71,59,0,Pakistan,West Indies,4.985915492957746,Pakistan,West Indies,West Indies
2011-05-05,Guyana,72,60,0,Pakistan,West Indies,5.0,Pakistan,West Indies,West Indies
2011-05-05,Guyana,73,61,0,Pakistan,West Indies,5.013698630136986,Pakistan,West Indies,West Indies
2011-05-05,Guyana,74,62,0,Pakistan,West Indies,5.027027027027027,Pakistan,West Indies,West Indies
2011-05-05,Guyana,75,66,0,Pakistan,West Indies,5.28,Pakistan,West Indies,West Indies
2011-05-05,Guyana,76,70,0,Pakistan,West Indies,5.526315789473684,Pakistan,West Indies,West Indies
2011-05-05,Guyana,77,70,0,Pakistan,West Indies,5.454545454545454,Pakistan,West Indies,West Indies
2011-05-05,Guyana,78,71,0,Pakistan,West Indies,5.461538461538462,Pakistan,West Indies,West Indies
2011-05-05,Guyana,78,71,0,Pakistan,West Indies,5.461538461538462,Pakistan,West Indies,West Indies
2011-05-05,Guyana,79,71,0,Pakistan,West Indies,5.3924050632911396,Pakistan,West Indies,West Indies
2011-05-05,Guyana,80,77,0,Pakistan,West Indies,5.775,Pakistan,West Indies,West Indies
2011-05-05,Guyana,81,77,0,Pakistan,West Indies,5.703703703703703,Pakistan,West Indies,West Indies
2011-05-05,Guyana,82,78,0,Pakistan,West Indies,5.7073170731707314,Pakistan,West Indies,West Indies
2011-05-05,Guyana,83,78,0,Pakistan,West Indies,5.63855421686747,Pakistan,West Indies,West Indies
2011-05-05,Guyana,84,78,0,Pakistan,West Indies,5.571428571428571,Pakistan,West Indies,West Indies
2011-05-05,Guyana,85,78,0,Pakistan,West Indies,5.5058823529411764,Pakistan,West Indies,West Indies
2011-05-05,Guyana,86,79,0,Pakistan,West Indies,5.511627906976744,Pakistan,West Indies,West Indies
2011-05-05,Guyana,87,80,0,Pakistan,West Indies,5.517241379310345,Pakistan,West Indies,West Indies
2011-05-05,Guyana,88,80,0,Pakistan,West Indies,5.454545454545454,Pakistan,West Indies,West Indies
2011-05-05,Guyana,89,80,0,Pakistan,West Indies,5.393258426966292,Pakistan,West Indies,West Indies
2011-05-05,Guyana,90,80,0,Pakistan,West Indies,5.333333333333333,Pakistan,West Indies,West Indies
2011-05-05,Guyana,91,81,0,Pakistan,West Indies,5.34065934065934,Pakistan,West Indies,West Indies
2011-05-05,Guyana,92,82,0,Pakistan,West Indies,5.3478260869565215,Pakistan,West Indies,West Indies
2011-05-05,Guyana,93,83,0,Pakistan,West Indies,5.354838709677419,Pakistan,West Indies,West Indies
2011-05-05,Guyana,94,84,0,Pakistan,West Indies,5.361702127659575,Pakistan,West Indies,West Indies
2011-05-05,Guyana,95,85,0,Pakistan,West Indies,5.368421052631579,Pakistan,West Indies,West Indies
