Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2007-11-30,Port Elizabeth,1,0,0,South Africa,New Zealand,0,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,2,0,0,South Africa,New Zealand,0,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,3,0,0,South Africa,New Zealand,0,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,4,2,0,South Africa,New Zealand,3,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,5,2,0,South Africa,New Zealand,2,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,6,3,0,South Africa,New Zealand,3,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,7,3,0,South Africa,New Zealand,2,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,8,5,0,South Africa,New Zealand,3,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,9,9,0,South Africa,New Zealand,6,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,10,9,1,South Africa,New Zealand,5,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,11,9,1,South Africa,New Zealand,4,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,12,9,1,South Africa,New Zealand,4,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,13,9,1,South Africa,New Zealand,4,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,14,9,1,South Africa,New Zealand,3,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,15,9,1,South Africa,New Zealand,3,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,16,10,1,South Africa,New Zealand,3,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,17,10,1,South Africa,New Zealand,3,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,18,11,1,South Africa,New Zealand,3,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,19,15,1,South Africa,New Zealand,4,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,20,15,1,South Africa,New Zealand,4,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,21,15,1,South Africa,New Zealand,4,South Africa,New Zealand,New Zealand
2007-11-30,Port Elizabeth,22,17,1,South Africa,New Zealand,4,South Africa,New Zealand,New Zealand
