Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2014-08-19,Bulawayo,1,2,0,Zimbabwe,Zimbabwe,12.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,2,2,0,Zimbabwe,Zimbabwe,6.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,3,2,0,Zimbabwe,Zimbabwe,4.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,4,2,0,Zimbabwe,Zimbabwe,3.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,5,2,0,Zimbabwe,Zimbabwe,2.4,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,6,2,0,Zimbabwe,Zimbabwe,2.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,7,2,0,Zimbabwe,Zimbabwe,1.7142857142857142,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,8,4,0,Zimbabwe,Zimbabwe,3.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,9,5,0,Zimbabwe,Zimbabwe,3.3333333333333335,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,10,5,0,Zimbabwe,Zimbabwe,3.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,11,5,0,Zimbabwe,Zimbabwe,2.727272727272727,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,12,5,0,Zimbabwe,Zimbabwe,2.5,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,13,5,0,Zimbabwe,Zimbabwe,2.3076923076923075,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,14,5,0,Zimbabwe,Zimbabwe,2.142857142857143,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,15,5,0,Zimbabwe,Zimbabwe,2.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,16,6,0,Zimbabwe,Zimbabwe,2.25,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,17,6,0,Zimbabwe,Zimbabwe,2.1176470588235294,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,18,6,0,Zimbabwe,Zimbabwe,2.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,19,6,0,Zimbabwe,Zimbabwe,1.894736842105263,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,20,6,0,Zimbabwe,Zimbabwe,1.8,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,21,7,0,Zimbabwe,Zimbabwe,2.0,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,22,7,0,Zimbabwe,Zimbabwe,1.9090909090909092,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,23,7,0,Zimbabwe,Zimbabwe,1.826086956521739,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,24,7,0,Zimbabwe,Zimbabwe,1.75,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,25,7,0,Zimbabwe,Zimbabwe,1.68,South Africa,Zimbabwe,South Africa
2014-08-19,Bulawayo,26,7,0,Zimbabwe,Zimbabwe,1.6153846153846154,South Africa,Zimbabwe,South Africa
