Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2010-03-12,St Vincent,1,2,0,West Indies,West Indies,12.0,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,2,3,0,West Indies,West Indies,9.0,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,3,3,0,West Indies,West Indies,6.0,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,4,4,0,West Indies,West Indies,6.0,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,5,4,0,West Indies,West Indies,4.8,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,6,4,0,West Indies,West Indies,4.0,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,7,4,0,West Indies,West Indies,3.4285714285714284,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,8,4,0,West Indies,West Indies,3.0,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,9,4,0,West Indies,West Indies,2.6666666666666665,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,10,4,0,West Indies,West Indies,2.4,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,11,4,0,West Indies,West Indies,2.1818181818181817,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,12,4,0,West Indies,West Indies,2.0,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,13,4,0,West Indies,West Indies,1.8461538461538463,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,14,8,0,West Indies,West Indies,3.4285714285714284,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,15,12,0,West Indies,West Indies,4.8,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,16,18,0,West Indies,West Indies,6.75,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,17,20,0,West Indies,West Indies,7.0588235294117645,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,18,26,0,West Indies,West Indies,8.666666666666666,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,19,27,0,West Indies,West Indies,8.526315789473685,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,20,28,0,West Indies,West Indies,8.4,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,21,29,0,West Indies,West Indies,8.285714285714286,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,22,29,0,West Indies,West Indies,7.909090909090909,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,23,30,0,West Indies,West Indies,7.826086956521739,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,24,30,0,West Indies,West Indies,7.5,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,25,34,0,West Indies,West Indies,8.16,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,26,34,0,West Indies,West Indies,7.846153846153846,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,27,34,0,West Indies,West Indies,7.555555555555555,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,28,38,0,West Indies,West Indies,8.142857142857142,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,29,39,0,West Indies,West Indies,8.068965517241379,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,30,40,0,West Indies,West Indies,8.0,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,31,40,0,West Indies,West Indies,7.741935483870968,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,32,44,0,West Indies,West Indies,8.25,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,33,45,0,West Indies,West Indies,8.181818181818182,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,34,45,0,West Indies,West Indies,7.9411764705882355,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,35,46,0,West Indies,West Indies,7.885714285714286,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,36,46,0,West Indies,West Indies,7.666666666666667,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,37,46,1,West Indies,West Indies,7.45945945945946,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,38,46,1,West Indies,West Indies,7.2631578947368425,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,39,47,1,West Indies,West Indies,7.230769230769231,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,40,48,1,West Indies,West Indies,7.2,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,41,48,1,West Indies,West Indies,7.024390243902439,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,42,48,1,West Indies,West Indies,6.857142857142857,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,43,48,1,West Indies,West Indies,6.6976744186046515,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,44,49,1,West Indies,West Indies,6.681818181818182,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,45,49,1,West Indies,West Indies,6.533333333333333,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,46,49,1,West Indies,West Indies,6.391304347826087,Zimbabwe,West Indies,West Indies
2010-03-12,St Vincent,47,49,1,West Indies,West Indies,6.25531914893617,Zimbabwe,West Indies,West Indies
