Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2010-03-11,Auckland,1,1,0,Australia,Australia,6.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,2,1,0,Australia,Australia,3.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,3,2,0,Australia,Australia,4.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,4,2,1,Australia,Australia,3.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,5,2,1,Australia,Australia,2.4,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,6,2,1,Australia,Australia,2.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,6,2,1,Australia,Australia,2.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,7,2,1,Australia,Australia,1.7142857142857142,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,8,2,1,Australia,Australia,1.5,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,9,3,1,Australia,Australia,2.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,10,6,1,Australia,Australia,3.6,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,11,6,1,Australia,Australia,3.272727272727273,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,12,7,1,Australia,Australia,3.5,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,13,7,1,Australia,Australia,3.230769230769231,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,14,7,1,Australia,Australia,3.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,15,11,1,Australia,Australia,4.4,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,16,11,1,Australia,Australia,4.125,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,17,11,1,Australia,Australia,3.8823529411764706,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,18,11,1,Australia,Australia,3.6666666666666665,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,19,15,1,Australia,Australia,4.7368421052631575,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,20,15,1,Australia,Australia,4.5,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,21,15,1,Australia,Australia,4.285714285714286,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,22,15,1,Australia,Australia,4.090909090909091,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,23,15,1,Australia,Australia,3.9130434782608696,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,24,19,1,Australia,Australia,4.75,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,25,19,1,Australia,Australia,4.56,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,26,19,1,Australia,Australia,4.384615384615385,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,27,20,1,Australia,Australia,4.444444444444445,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,28,20,1,Australia,Australia,4.285714285714286,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,29,24,1,Australia,Australia,4.9655172413793105,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,30,24,1,Australia,Australia,4.8,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,31,24,1,Australia,Australia,4.645161290322581,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,32,25,1,Australia,Australia,4.6875,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,33,29,1,Australia,Australia,5.2727272727272725,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,34,29,1,Australia,Australia,5.117647058823529,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,35,29,1,Australia,Australia,4.9714285714285715,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,36,30,1,Australia,Australia,5.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,36,32,1,Australia,Australia,5.333333333333333,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,37,32,1,Australia,Australia,5.1891891891891895,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,38,32,1,Australia,Australia,5.052631578947368,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,39,33,1,Australia,Australia,5.076923076923077,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,40,37,1,Australia,Australia,5.55,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,41,37,1,Australia,Australia,5.414634146341464,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,42,37,1,Australia,Australia,5.285714285714286,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,43,37,1,Australia,Australia,5.162790697674419,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,44,38,1,Australia,Australia,5.181818181818182,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,45,38,1,Australia,Australia,5.066666666666666,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,46,40,1,Australia,Australia,5.217391304347826,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,47,46,1,Australia,Australia,5.872340425531915,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,48,46,1,Australia,Australia,5.75,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,49,50,1,Australia,Australia,6.122448979591836,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,50,50,1,Australia,Australia,6.0,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,51,54,1,Australia,Australia,6.352941176470588,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,52,58,1,Australia,Australia,6.6923076923076925,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,53,62,1,Australia,Australia,7.018867924528302,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,54,62,1,Australia,Australia,6.888888888888889,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,55,66,1,Australia,Australia,7.2,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,56,70,1,Australia,Australia,7.5,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,57,71,1,Australia,Australia,7.473684210526316,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,58,75,1,Australia,Australia,7.758620689655173,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,59,76,1,Australia,Australia,7.728813559322034,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,60,76,1,Australia,Australia,7.6,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,61,76,1,Australia,Australia,7.475409836065574,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,62,76,1,Australia,Australia,7.354838709677419,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,63,76,1,Australia,Australia,7.238095238095238,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,64,76,1,Australia,Australia,7.125,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,65,76,1,Australia,Australia,7.015384615384615,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,66,76,1,Australia,Australia,6.909090909090909,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,67,77,1,Australia,Australia,6.895522388059701,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,68,78,1,Australia,Australia,6.882352941176471,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,69,82,1,Australia,Australia,7.130434782608695,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,70,83,1,Australia,Australia,7.114285714285714,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,71,83,1,Australia,Australia,7.014084507042254,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,72,83,1,Australia,Australia,6.916666666666667,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,73,84,1,Australia,Australia,6.904109589041096,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,74,84,2,Australia,Australia,6.8108108108108105,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,75,84,2,Australia,Australia,6.72,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,76,84,2,Australia,Australia,6.631578947368421,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,77,84,2,Australia,Australia,6.545454545454546,New Zealand,Australia,Australia,-16.7
2010-03-11,Auckland,78,84,2,Australia,Australia,6.461538461538462,New Zealand,Australia,Australia,-16.7
