Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2015-03-26,No Info,1,0,0,Australia,Australia,0.0,Australia,India,Australia,20.41
2015-03-26,No Info,2,0,0,Australia,Australia,0.0,Australia,India,Australia,20.41
2015-03-26,No Info,3,1,0,Australia,Australia,2.0,Australia,India,Australia,20.41
2015-03-26,No Info,4,1,0,Australia,Australia,1.5,Australia,India,Australia,20.41
2015-03-26,No Info,5,2,0,Australia,Australia,2.4,Australia,India,Australia,20.41
2015-03-26,No Info,6,2,0,Australia,Australia,2.0,Australia,India,Australia,20.41
2015-03-26,No Info,7,6,0,Australia,Australia,5.142857142857143,Australia,India,Australia,20.41
2015-03-26,No Info,8,6,0,Australia,Australia,4.5,Australia,India,Australia,20.41
2015-03-26,No Info,9,7,0,Australia,Australia,4.666666666666667,Australia,India,Australia,20.41
2015-03-26,No Info,10,7,0,Australia,Australia,4.2,Australia,India,Australia,20.41
2015-03-26,No Info,11,8,0,Australia,Australia,4.363636363636363,Australia,India,Australia,20.41
2015-03-26,No Info,12,14,0,Australia,Australia,7.0,Australia,India,Australia,20.41
2015-03-26,No Info,13,15,0,Australia,Australia,6.923076923076923,Australia,India,Australia,20.41
2015-03-26,No Info,14,15,0,Australia,Australia,6.428571428571429,Australia,India,Australia,20.41
2015-03-26,No Info,15,15,0,Australia,Australia,6.0,Australia,India,Australia,20.41
2015-03-26,No Info,16,15,0,Australia,Australia,5.625,Australia,India,Australia,20.41
2015-03-26,No Info,17,15,0,Australia,Australia,5.294117647058823,Australia,India,Australia,20.41
2015-03-26,No Info,18,15,0,Australia,Australia,5.0,Australia,India,Australia,20.41
2015-03-26,No Info,18,15,0,Australia,Australia,5.0,Australia,India,Australia,20.41
2015-03-26,No Info,19,15,1,Australia,Australia,4.7368421052631575,Australia,India,Australia,20.41
2015-03-26,No Info,20,17,1,Australia,Australia,5.1,Australia,India,Australia,20.41
2015-03-26,No Info,21,17,1,Australia,Australia,4.857142857142857,Australia,India,Australia,20.41
2015-03-26,No Info,22,21,1,Australia,Australia,5.7272727272727275,Australia,India,Australia,20.41
2015-03-26,No Info,23,21,1,Australia,Australia,5.478260869565218,Australia,India,Australia,20.41
2015-03-26,No Info,24,21,1,Australia,Australia,5.25,Australia,India,Australia,20.41
2015-03-26,No Info,25,25,1,Australia,Australia,6.0,Australia,India,Australia,20.41
2015-03-26,No Info,26,27,1,Australia,Australia,6.230769230769231,Australia,India,Australia,20.41
2015-03-26,No Info,27,27,1,Australia,Australia,6.0,Australia,India,Australia,20.41
2015-03-26,No Info,28,27,1,Australia,Australia,5.785714285714286,Australia,India,Australia,20.41
2015-03-26,No Info,29,28,1,Australia,Australia,5.793103448275862,Australia,India,Australia,20.41
