Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2014-08-17,Bulawayo,1,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,2,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,3,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,4,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,5,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,6,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,7,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,8,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,9,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,10,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,11,0,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,12,2,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,13,2,0,Zimbabwe,South Africa,0,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,14,3,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,15,3,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,16,3,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,17,4,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,18,4,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,19,6,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,20,6,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,21,6,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,22,6,0,Zimbabwe,South Africa,1,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,23,10,0,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,24,10,0,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,25,10,0,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,26,10,0,Zimbabwe,South Africa,2,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,27,14,0,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,28,18,0,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,29,18,0,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,30,19,0,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,31,21,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,32,21,0,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,33,21,0,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,34,21,0,Zimbabwe,South Africa,3,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,35,25,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,36,26,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,37,27,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,38,27,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,39,28,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,40,32,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,41,32,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,42,33,0,Zimbabwe,South Africa,4,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,43,37,0,Zimbabwe,South Africa,5,South Africa,Zimbabwe,South Africa,15.12
2014-08-17,Bulawayo,44,37,0,Zimbabwe,South Africa,5,South Africa,Zimbabwe,South Africa,15.12
