Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2011-03-20,Chennai,1,0,0,India,West Indies,0.0,India,West Indies,India,0.0
2011-03-20,Chennai,2,0,0,India,West Indies,0.0,India,West Indies,India,0.0
2011-03-20,Chennai,3,0,0,India,West Indies,0.0,India,West Indies,India,0.0
2011-03-20,Chennai,4,1,0,India,West Indies,1.5,India,West Indies,India,0.0
2011-03-20,Chennai,5,1,0,India,West Indies,1.2,India,West Indies,India,0.0
2011-03-20,Chennai,6,1,0,India,West Indies,1.0,India,West Indies,India,0.0
2011-03-20,Chennai,7,2,0,India,West Indies,1.7142857142857142,India,West Indies,India,0.0
2011-03-20,Chennai,8,2,0,India,West Indies,1.5,India,West Indies,India,0.0
2011-03-20,Chennai,9,3,0,India,West Indies,2.0,India,West Indies,India,0.0
2011-03-20,Chennai,10,4,0,India,West Indies,2.4,India,West Indies,India,0.0
2011-03-20,Chennai,11,4,0,India,West Indies,2.1818181818181817,India,West Indies,India,0.0
2011-03-20,Chennai,12,8,0,India,West Indies,4.0,India,West Indies,India,0.0
2011-03-20,Chennai,12,8,0,India,West Indies,4.0,India,West Indies,India,0.0
2011-03-20,Chennai,13,8,0,India,West Indies,3.6923076923076925,India,West Indies,India,0.0
2011-03-20,Chennai,14,8,0,India,West Indies,3.4285714285714284,India,West Indies,India,0.0
2011-03-20,Chennai,15,12,0,India,West Indies,4.8,India,West Indies,India,0.0
2011-03-20,Chennai,16,13,0,India,West Indies,4.875,India,West Indies,India,0.0
2011-03-20,Chennai,17,13,0,India,West Indies,4.588235294117647,India,West Indies,India,0.0
2011-03-20,Chennai,18,14,0,India,West Indies,4.666666666666667,India,West Indies,India,0.0
2011-03-20,Chennai,19,15,0,India,West Indies,4.7368421052631575,India,West Indies,India,0.0
2011-03-20,Chennai,20,15,0,India,West Indies,4.5,India,West Indies,India,0.0
2011-03-20,Chennai,21,16,0,India,West Indies,4.571428571428571,India,West Indies,India,0.0
2011-03-20,Chennai,22,20,0,India,West Indies,5.454545454545454,India,West Indies,India,0.0
2011-03-20,Chennai,23,20,0,India,West Indies,5.217391304347826,India,West Indies,India,0.0
2011-03-20,Chennai,24,20,0,India,West Indies,5.0,India,West Indies,India,0.0
2011-03-20,Chennai,25,21,0,India,West Indies,5.04,India,West Indies,India,0.0
2011-03-20,Chennai,26,22,0,India,West Indies,5.076923076923077,India,West Indies,India,0.0
2011-03-20,Chennai,27,23,0,India,West Indies,5.111111111111111,India,West Indies,India,0.0
2011-03-20,Chennai,28,23,0,India,West Indies,4.928571428571429,India,West Indies,India,0.0
2011-03-20,Chennai,29,24,0,India,West Indies,4.9655172413793105,India,West Indies,India,0.0
2011-03-20,Chennai,30,24,0,India,West Indies,4.8,India,West Indies,India,0.0
2011-03-20,Chennai,31,24,0,India,West Indies,4.645161290322581,India,West Indies,India,0.0
2011-03-20,Chennai,32,25,0,India,West Indies,4.6875,India,West Indies,India,0.0
2011-03-20,Chennai,33,27,0,India,West Indies,4.909090909090909,India,West Indies,India,0.0
