Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2008-11-24,No Info,1,1,0,Zimbabwe,Sri Lanka,6.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,2,2,0,Zimbabwe,Sri Lanka,6.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,3,2,0,Zimbabwe,Sri Lanka,4.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,4,2,0,Zimbabwe,Sri Lanka,3.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,5,2,0,Zimbabwe,Sri Lanka,2.4,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,6,3,0,Zimbabwe,Sri Lanka,3.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,6,4,0,Zimbabwe,Sri Lanka,4.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,7,4,0,Zimbabwe,Sri Lanka,3.4285714285714284,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,8,4,0,Zimbabwe,Sri Lanka,3.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,9,8,0,Zimbabwe,Sri Lanka,5.333333333333333,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,10,8,0,Zimbabwe,Sri Lanka,4.8,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,11,9,0,Zimbabwe,Sri Lanka,4.909090909090909,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,12,9,0,Zimbabwe,Sri Lanka,4.5,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,12,10,0,Zimbabwe,Sri Lanka,5.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,12,11,0,Zimbabwe,Sri Lanka,5.5,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,12,12,0,Zimbabwe,Sri Lanka,6.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,13,13,0,Zimbabwe,Sri Lanka,6.0,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,14,13,0,Zimbabwe,Sri Lanka,5.571428571428571,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,15,13,0,Zimbabwe,Sri Lanka,5.2,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,16,13,0,Zimbabwe,Sri Lanka,4.875,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,17,13,0,Zimbabwe,Sri Lanka,4.588235294117647,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,18,13,0,Zimbabwe,Sri Lanka,4.333333333333333,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,18,13,0,Zimbabwe,Sri Lanka,4.333333333333333,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,19,13,0,Zimbabwe,Sri Lanka,4.105263157894737,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,20,13,0,Zimbabwe,Sri Lanka,3.9,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,21,13,0,Zimbabwe,Sri Lanka,3.7142857142857144,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,22,13,1,Zimbabwe,Sri Lanka,3.5454545454545454,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,23,14,1,Zimbabwe,Sri Lanka,3.652173913043478,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,24,17,1,Zimbabwe,Sri Lanka,4.25,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,25,17,1,Zimbabwe,Sri Lanka,4.08,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,26,17,1,Zimbabwe,Sri Lanka,3.923076923076923,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,27,17,1,Zimbabwe,Sri Lanka,3.7777777777777777,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,28,17,1,Zimbabwe,Sri Lanka,3.642857142857143,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,29,18,1,Zimbabwe,Sri Lanka,3.7241379310344827,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,30,18,1,Zimbabwe,Sri Lanka,3.6,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,31,18,1,Zimbabwe,Sri Lanka,3.4838709677419355,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,32,18,1,Zimbabwe,Sri Lanka,3.375,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,33,18,1,Zimbabwe,Sri Lanka,3.272727272727273,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,34,18,1,Zimbabwe,Sri Lanka,3.176470588235294,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,35,19,1,Zimbabwe,Sri Lanka,3.257142857142857,Sri Lanka,Zimbabwe,Sri Lanka,100.0
2008-11-24,No Info,36,20,1,Zimbabwe,Sri Lanka,3.3333333333333335,Sri Lanka,Zimbabwe,Sri Lanka,100.0
