Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2014-05-09,Aberdeen,1,0,0,Scotland,England,0,England,Scotland,England,nan
2014-05-09,Aberdeen,2,1,0,Scotland,England,3,England,Scotland,England,nan
2014-05-09,Aberdeen,3,5,0,Scotland,England,10,England,Scotland,England,nan
2014-05-09,Aberdeen,4,5,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,5,5,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,6,5,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,7,5,0,Scotland,England,4,England,Scotland,England,nan
2014-05-09,Aberdeen,8,7,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,9,11,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,10,11,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,11,12,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,12,13,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,12,14,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,13,14,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,14,15,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,15,15,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,16,16,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,17,16,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,18,18,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,19,18,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,20,19,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,21,23,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,22,24,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,23,24,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,24,24,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,25,25,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,26,29,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,27,33,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,28,33,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,29,34,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,30,35,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,31,36,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,32,36,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,33,37,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,34,38,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,35,38,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,36,38,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,37,39,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,38,39,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,39,40,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,40,40,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,41,40,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,42,40,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,43,40,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,44,40,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,45,40,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,46,41,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,47,42,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,48,44,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,49,45,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,50,47,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,51,48,0,Scotland,England,5,England,Scotland,England,nan
2014-05-09,Aberdeen,52,54,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,53,58,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,54,59,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,55,63,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,56,65,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,57,66,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,58,68,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,59,69,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,60,69,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,61,70,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,62,71,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,63,71,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,64,72,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,65,74,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,66,75,0,Scotland,England,6,England,Scotland,England,nan
2014-05-09,Aberdeen,67,81,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,68,83,0,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,69,83,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,70,83,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,71,87,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,72,87,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,73,87,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,74,87,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,75,89,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,76,89,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,77,90,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,78,92,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,78,92,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,79,94,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,80,95,1,Scotland,England,7,England,Scotland,England,nan
2014-05-09,Aberdeen,81,95,1,Scotland,England,7,England,Scotland,England,nan
