Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2015-12-26,Christchurch,1,4,0,Sri Lanka,New Zealand,24,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,2,4,0,Sri Lanka,New Zealand,12,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,3,5,0,Sri Lanka,New Zealand,10,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,4,5,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,5,5,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,6,9,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,7,9,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,8,9,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,9,10,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,10,10,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,11,10,0,Sri Lanka,New Zealand,5,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,12,12,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,12,12,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,13,16,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,14,16,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,15,17,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,16,19,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,17,19,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,18,19,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,19,23,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,20,27,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,21,28,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,22,29,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,23,29,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,24,30,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,25,30,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,26,31,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,27,31,0,Sri Lanka,New Zealand,6,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,28,35,0,Sri Lanka,New Zealand,7,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,29,41,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,30,41,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,31,45,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,32,46,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,33,52,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,34,52,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,35,52,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,36,52,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,37,58,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,38,59,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,39,59,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,40,60,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,41,61,0,Sri Lanka,New Zealand,8,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,42,65,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,42,69,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,43,69,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,44,70,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,45,74,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,46,78,0,Sri Lanka,New Zealand,10,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,47,78,0,Sri Lanka,New Zealand,9,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,48,82,0,Sri Lanka,New Zealand,10,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,49,84,0,Sri Lanka,New Zealand,10,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,50,88,0,Sri Lanka,New Zealand,10,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,51,94,0,Sri Lanka,New Zealand,11,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,52,94,0,Sri Lanka,New Zealand,10,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,53,95,0,Sri Lanka,New Zealand,10,Sri Lanka,New Zealand,New Zealand,nan
2015-12-26,Christchurch,54,99,0,Sri Lanka,New Zealand,11,Sri Lanka,New Zealand,New Zealand,nan
