Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference
2006-08-12,Nairobi,1,0,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,2,0,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,3,0,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,4,0,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,5,0,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,6,0,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,7,1,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,8,1,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,9,1,0,Bangladesh,Bangladesh,0,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,10,2,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,11,2,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,12,2,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,12,2,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,13,6,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,14,6,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,15,6,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,16,6,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,17,6,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,18,6,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,19,6,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,20,6,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,21,6,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,22,7,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,23,8,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,24,8,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,25,8,0,Bangladesh,Bangladesh,1,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,26,9,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,27,9,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,28,10,0,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,29,10,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,30,11,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,30,11,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,31,11,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,32,11,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,33,12,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,34,16,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,35,16,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,36,17,1,Bangladesh,Bangladesh,2,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,36,18,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,37,22,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,38,23,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,39,23,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,40,23,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,41,23,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,42,23,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,43,23,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,44,27,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,45,27,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,46,27,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,47,27,1,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,48,27,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,49,27,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,50,27,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,51,32,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,52,32,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,53,32,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,54,34,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,54,34,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,55,35,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,56,36,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,57,38,2,Bangladesh,Bangladesh,4,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,58,38,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,59,38,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,60,38,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,60,38,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,61,39,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,62,39,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,63,39,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,64,39,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,65,42,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,66,42,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,67,43,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,68,44,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,69,44,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,70,46,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,71,47,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,72,47,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,73,48,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,74,48,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,75,49,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,76,49,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,77,49,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,78,49,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,79,53,2,Bangladesh,Bangladesh,4,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,80,54,2,Bangladesh,Bangladesh,4,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,81,54,2,Bangladesh,Bangladesh,4,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,82,54,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,83,54,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,84,54,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,85,54,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,86,54,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,87,54,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,88,54,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,89,58,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,90,58,2,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,91,58,3,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,92,58,3,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,93,59,3,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,94,61,3,Bangladesh,Bangladesh,3,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,95,65,3,Bangladesh,Bangladesh,4,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,96,69,3,Bangladesh,Bangladesh,4,Kenya,Bangladesh,Bangladesh,nan
2006-08-12,Nairobi,96,69,3,Bangladesh,Bangladesh,4,Kenya,Bangladesh,Bangladesh,nan
