Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2013-11-21,Kochi,1,0,0,West Indies,West Indies,0,West Indies,India,India
2013-11-21,Kochi,2,0,1,West Indies,West Indies,0,West Indies,India,India
2013-11-21,Kochi,3,0,1,West Indies,West Indies,0,West Indies,India,India
2013-11-21,Kochi,4,0,1,West Indies,West Indies,0,West Indies,India,India
2013-11-21,Kochi,5,1,1,West Indies,West Indies,1,West Indies,India,India
2013-11-21,Kochi,6,1,1,West Indies,West Indies,1,West Indies,India,India
2013-11-21,Kochi,7,1,1,West Indies,West Indies,0,West Indies,India,India
2013-11-21,Kochi,8,1,1,West Indies,West Indies,0,West Indies,India,India
2013-11-21,Kochi,9,1,1,West Indies,West Indies,0,West Indies,India,India
2013-11-21,Kochi,10,5,1,West Indies,West Indies,3,West Indies,India,India
2013-11-21,Kochi,11,5,1,West Indies,West Indies,2,West Indies,India,India
2013-11-21,Kochi,12,5,1,West Indies,West Indies,2,West Indies,India,India
2013-11-21,Kochi,13,5,1,West Indies,West Indies,2,West Indies,India,India
2013-11-21,Kochi,14,5,1,West Indies,West Indies,2,West Indies,India,India
2013-11-21,Kochi,15,5,1,West Indies,West Indies,2,West Indies,India,India
2013-11-21,Kochi,16,5,1,West Indies,West Indies,1,West Indies,India,India
2013-11-21,Kochi,17,6,1,West Indies,West Indies,2,West Indies,India,India
2013-11-21,Kochi,18,6,1,West Indies,West Indies,2,West Indies,India,India
2013-11-21,Kochi,19,6,1,West Indies,West Indies,1,West Indies,India,India
2013-11-21,Kochi,20,12,1,West Indies,West Indies,3,West Indies,India,India
2013-11-21,Kochi,21,12,1,West Indies,West Indies,3,West Indies,India,India
2013-11-21,Kochi,22,13,1,West Indies,West Indies,3,West Indies,India,India
2013-11-21,Kochi,23,13,1,West Indies,West Indies,3,West Indies,India,India
2013-11-21,Kochi,24,19,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,25,20,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,26,20,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,27,20,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,28,20,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,29,21,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,30,22,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,30,22,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,31,26,1,West Indies,West Indies,5,West Indies,India,India
2013-11-21,Kochi,32,27,1,West Indies,West Indies,5,West Indies,India,India
2013-11-21,Kochi,33,27,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,34,27,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,35,28,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,36,28,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,37,29,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,38,29,1,West Indies,West Indies,4,West Indies,India,India
2013-11-21,Kochi,39,33,1,West Indies,West Indies,5,West Indies,India,India
2013-11-21,Kochi,40,37,1,West Indies,West Indies,5,West Indies,India,India
