Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2010-11-08,No Info,1,4,0,South Africa,South Africa,24,South Africa,Pakistan,South Africa
2010-11-08,No Info,2,8,0,South Africa,South Africa,24,South Africa,Pakistan,South Africa
2010-11-08,No Info,3,8,0,South Africa,South Africa,16,South Africa,Pakistan,South Africa
2010-11-08,No Info,4,8,0,South Africa,South Africa,12,South Africa,Pakistan,South Africa
2010-11-08,No Info,5,8,0,South Africa,South Africa,9,South Africa,Pakistan,South Africa
2010-11-08,No Info,6,12,0,South Africa,South Africa,12,South Africa,Pakistan,South Africa
2010-11-08,No Info,7,14,0,South Africa,South Africa,12,South Africa,Pakistan,South Africa
2010-11-08,No Info,8,14,0,South Africa,South Africa,10,South Africa,Pakistan,South Africa
2010-11-08,No Info,9,14,0,South Africa,South Africa,9,South Africa,Pakistan,South Africa
2010-11-08,No Info,10,15,0,South Africa,South Africa,9,South Africa,Pakistan,South Africa
2010-11-08,No Info,11,16,0,South Africa,South Africa,8,South Africa,Pakistan,South Africa
2010-11-08,No Info,12,16,0,South Africa,South Africa,8,South Africa,Pakistan,South Africa
2010-11-08,No Info,13,18,0,South Africa,South Africa,8,South Africa,Pakistan,South Africa
2010-11-08,No Info,14,18,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
2010-11-08,No Info,15,19,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
2010-11-08,No Info,16,19,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
2010-11-08,No Info,17,19,0,South Africa,South Africa,6,South Africa,Pakistan,South Africa
2010-11-08,No Info,18,23,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
2010-11-08,No Info,19,24,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
2010-11-08,No Info,20,24,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
2010-11-08,No Info,21,24,0,South Africa,South Africa,6,South Africa,Pakistan,South Africa
2010-11-08,No Info,22,28,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
2010-11-08,No Info,23,28,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
2010-11-08,No Info,24,32,0,South Africa,South Africa,8,South Africa,Pakistan,South Africa
2010-11-08,No Info,25,36,0,South Africa,South Africa,8,South Africa,Pakistan,South Africa
2010-11-08,No Info,26,36,0,South Africa,South Africa,8,South Africa,Pakistan,South Africa
2010-11-08,No Info,27,36,0,South Africa,South Africa,8,South Africa,Pakistan,South Africa
2010-11-08,No Info,28,37,0,South Africa,South Africa,7,South Africa,Pakistan,South Africa
