Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2007-11-25,Durban,1,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2007-11-25,Durban,2,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2007-11-25,Durban,3,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2007-11-25,Durban,4,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2007-11-25,Durban,5,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2007-11-25,Durban,6,0,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2007-11-25,Durban,7,1,0,South Africa,New Zealand,0,New Zealand,South Africa,South Africa
2007-11-25,Durban,8,2,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2007-11-25,Durban,9,2,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2007-11-25,Durban,10,2,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2007-11-25,Durban,11,3,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2007-11-25,Durban,12,3,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2007-11-25,Durban,12,6,0,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,13,6,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,14,6,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,15,6,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,16,6,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,17,6,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,18,6,0,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,19,6,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2007-11-25,Durban,20,6,0,South Africa,New Zealand,1,New Zealand,South Africa,South Africa
2007-11-25,Durban,21,12,0,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,22,12,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,23,12,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,24,12,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,25,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,26,12,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,27,13,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,28,13,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,29,13,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,30,13,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,31,17,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,32,17,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,33,17,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,34,18,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,35,18,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,36,18,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,37,18,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,38,18,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,39,18,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,40,18,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,41,18,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,42,18,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,43,19,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,44,19,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,45,19,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,46,19,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,47,19,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,48,23,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,48,24,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,49,25,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,50,25,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,51,25,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,52,25,1,South Africa,New Zealand,2,New Zealand,South Africa,South Africa
2007-11-25,Durban,53,29,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,54,30,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,55,30,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,56,32,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
2007-11-25,Durban,57,32,1,South Africa,New Zealand,3,New Zealand,South Africa,South Africa
