Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2011-07-09,Manchester,1,0,0,England,England,0.0,England,Sri Lanka,England
2011-07-09,Manchester,2,4,0,England,England,12.0,England,Sri Lanka,England
2011-07-09,Manchester,3,4,0,England,England,8.0,England,Sri Lanka,England
2011-07-09,Manchester,4,7,0,England,England,10.5,England,Sri Lanka,England
2011-07-09,Manchester,5,7,0,England,England,8.4,England,Sri Lanka,England
2011-07-09,Manchester,6,7,0,England,England,7.0,England,Sri Lanka,England
2011-07-09,Manchester,7,7,0,England,England,6.0,England,Sri Lanka,England
2011-07-09,Manchester,8,7,0,England,England,5.25,England,Sri Lanka,England
2011-07-09,Manchester,9,10,0,England,England,6.666666666666667,England,Sri Lanka,England
2011-07-09,Manchester,10,10,0,England,England,6.0,England,Sri Lanka,England
2011-07-09,Manchester,11,10,0,England,England,5.454545454545454,England,Sri Lanka,England
2011-07-09,Manchester,12,14,0,England,England,7.0,England,Sri Lanka,England
2011-07-09,Manchester,12,16,0,England,England,8.0,England,Sri Lanka,England
2011-07-09,Manchester,13,16,0,England,England,7.384615384615385,England,Sri Lanka,England
2011-07-09,Manchester,14,16,0,England,England,6.857142857142857,England,Sri Lanka,England
2011-07-09,Manchester,15,16,0,England,England,6.4,England,Sri Lanka,England
2011-07-09,Manchester,16,17,0,England,England,6.375,England,Sri Lanka,England
2011-07-09,Manchester,17,18,0,England,England,6.352941176470588,England,Sri Lanka,England
2011-07-09,Manchester,18,20,0,England,England,6.666666666666667,England,Sri Lanka,England
2011-07-09,Manchester,18,20,0,England,England,6.666666666666667,England,Sri Lanka,England
2011-07-09,Manchester,18,20,0,England,England,6.666666666666667,England,Sri Lanka,England
2011-07-09,Manchester,19,20,0,England,England,6.315789473684211,England,Sri Lanka,England
2011-07-09,Manchester,20,20,0,England,England,6.0,England,Sri Lanka,England
2011-07-09,Manchester,21,20,0,England,England,5.714285714285714,England,Sri Lanka,England
2011-07-09,Manchester,22,20,0,England,England,5.454545454545454,England,Sri Lanka,England
