Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won
2006-09-18,East London,1,0,0,Zimbabwe,Zimbabwe,0.0,Zimbabwe,South Africa,South Africa
2006-09-18,East London,2,0,0,Zimbabwe,Zimbabwe,0.0,Zimbabwe,South Africa,South Africa
2006-09-18,East London,3,0,0,Zimbabwe,Zimbabwe,0.0,Zimbabwe,South Africa,South Africa
2006-09-18,East London,4,0,0,Zimbabwe,Zimbabwe,0.0,Zimbabwe,South Africa,South Africa
2006-09-18,East London,5,0,0,Zimbabwe,Zimbabwe,0.0,Zimbabwe,South Africa,South Africa
2006-09-18,East London,6,0,0,Zimbabwe,Zimbabwe,0.0,Zimbabwe,South Africa,South Africa
2006-09-18,East London,7,1,0,Zimbabwe,Zimbabwe,0.8571428571428571,Zimbabwe,South Africa,South Africa
2006-09-18,East London,8,1,0,Zimbabwe,Zimbabwe,0.75,Zimbabwe,South Africa,South Africa
2006-09-18,East London,9,1,0,Zimbabwe,Zimbabwe,0.6666666666666666,Zimbabwe,South Africa,South Africa
2006-09-18,East London,10,1,1,Zimbabwe,Zimbabwe,0.6,Zimbabwe,South Africa,South Africa
2006-09-18,East London,11,1,1,Zimbabwe,Zimbabwe,0.5454545454545454,Zimbabwe,South Africa,South Africa
2006-09-18,East London,12,1,1,Zimbabwe,Zimbabwe,0.5,Zimbabwe,South Africa,South Africa
2006-09-18,East London,13,1,1,Zimbabwe,Zimbabwe,0.46153846153846156,Zimbabwe,South Africa,South Africa
2006-09-18,East London,14,1,1,Zimbabwe,Zimbabwe,0.42857142857142855,Zimbabwe,South Africa,South Africa
2006-09-18,East London,15,1,1,Zimbabwe,Zimbabwe,0.4,Zimbabwe,South Africa,South Africa
2006-09-18,East London,16,2,1,Zimbabwe,Zimbabwe,0.75,Zimbabwe,South Africa,South Africa
2006-09-18,East London,17,2,1,Zimbabwe,Zimbabwe,0.7058823529411765,Zimbabwe,South Africa,South Africa
2006-09-18,East London,18,2,1,Zimbabwe,Zimbabwe,0.6666666666666666,Zimbabwe,South Africa,South Africa
2006-09-18,East London,19,2,1,Zimbabwe,Zimbabwe,0.631578947368421,Zimbabwe,South Africa,South Africa
2006-09-18,East London,20,2,1,Zimbabwe,Zimbabwe,0.6,Zimbabwe,South Africa,South Africa
2006-09-18,East London,21,2,1,Zimbabwe,Zimbabwe,0.5714285714285714,Zimbabwe,South Africa,South Africa
2006-09-18,East London,22,2,1,Zimbabwe,Zimbabwe,0.5454545454545454,Zimbabwe,South Africa,South Africa
2006-09-18,East London,23,4,1,Zimbabwe,Zimbabwe,1.0434782608695652,Zimbabwe,South Africa,South Africa
2006-09-18,East London,24,4,1,Zimbabwe,Zimbabwe,1.0,Zimbabwe,South Africa,South Africa
2006-09-18,East London,25,4,1,Zimbabwe,Zimbabwe,0.96,Zimbabwe,South Africa,South Africa
2006-09-18,East London,26,4,1,Zimbabwe,Zimbabwe,0.9230769230769231,Zimbabwe,South Africa,South Africa
