Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2010-12-01,Jaipur,1,4,0,India,New Zealand,24.0,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,2,4,0,India,New Zealand,12.0,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,3,8,0,India,New Zealand,16.0,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,4,8,0,India,New Zealand,12.0,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,5,8,0,India,New Zealand,9.6,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,6,8,0,India,New Zealand,8.0,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,7,12,0,India,New Zealand,10.285714285714286,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,8,12,0,India,New Zealand,9.0,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,9,12,0,India,New Zealand,8.0,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,10,12,0,India,New Zealand,7.2,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,11,12,0,India,New Zealand,6.545454545454546,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,12,13,0,India,New Zealand,6.5,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,13,13,0,India,New Zealand,6.0,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,14,13,0,India,New Zealand,5.571428571428571,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,15,13,0,India,New Zealand,5.2,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,16,13,0,India,New Zealand,4.875,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,17,14,0,India,New Zealand,4.9411764705882355,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,18,14,0,India,New Zealand,4.666666666666667,New Zealand,India,India,-2998687221.02,0.0
2010-12-01,Jaipur,19,14,0,India,New Zealand,4.421052631578948,New Zealand,India,India,-2998687221.02,0.0
