Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2013-06-12,Birmingham,1,4,0,Australia,New Zealand,24.0,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,2,4,0,Australia,New Zealand,12.0,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,3,5,0,Australia,New Zealand,10.0,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,4,5,0,Australia,New Zealand,7.5,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,5,5,0,Australia,New Zealand,6.0,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,6,5,0,Australia,New Zealand,5.0,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,7,5,0,Australia,New Zealand,4.285714285714286,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,8,5,0,Australia,New Zealand,3.75,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,9,5,0,Australia,New Zealand,3.3333333333333335,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,10,5,0,Australia,New Zealand,3.0,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,11,6,0,Australia,New Zealand,3.272727272727273,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,12,6,0,Australia,New Zealand,3.0,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,13,9,0,Australia,New Zealand,4.153846153846154,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,14,9,0,Australia,New Zealand,3.857142857142857,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,15,11,0,Australia,New Zealand,4.4,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,16,15,0,Australia,New Zealand,5.625,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,17,16,0,Australia,New Zealand,5.647058823529412,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,18,16,0,Australia,New Zealand,5.333333333333333,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,19,17,0,Australia,New Zealand,5.368421052631579,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,20,18,0,Australia,New Zealand,5.4,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,21,18,0,Australia,New Zealand,5.142857142857143,Australia,New Zealand,No Result,-1899538841.22,0.0
2013-06-12,Birmingham,22,18,0,Australia,New Zealand,4.909090909090909,Australia,New Zealand,No Result,-1899538841.22,0.0
