Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2011-03-23,Mirpur,1,1,0,West Indies,Pakistan,6.0,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,2,5,0,West Indies,Pakistan,15.0,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,3,7,0,West Indies,Pakistan,14.0,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,4,11,0,West Indies,Pakistan,16.5,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,5,11,0,West Indies,Pakistan,13.2,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,6,11,0,West Indies,Pakistan,11.0,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,7,15,0,West Indies,Pakistan,12.857142857142858,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,8,19,0,West Indies,Pakistan,14.25,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,9,19,0,West Indies,Pakistan,12.666666666666666,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,10,20,0,West Indies,Pakistan,12.0,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,11,20,0,West Indies,Pakistan,10.909090909090908,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,12,21,0,West Indies,Pakistan,10.5,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,12,25,0,West Indies,Pakistan,12.5,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,13,25,0,West Indies,Pakistan,11.538461538461538,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,14,29,0,West Indies,Pakistan,12.428571428571429,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,15,29,0,West Indies,Pakistan,11.6,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,16,29,0,West Indies,Pakistan,10.875,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,17,29,0,West Indies,Pakistan,10.235294117647058,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,18,30,0,West Indies,Pakistan,10.0,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,19,31,0,West Indies,Pakistan,9.789473684210526,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,20,31,0,West Indies,Pakistan,9.3,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,21,31,0,West Indies,Pakistan,8.857142857142858,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,22,31,0,West Indies,Pakistan,8.454545454545455,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,23,33,0,West Indies,Pakistan,8.608695652173912,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,24,33,0,West Indies,Pakistan,8.25,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,25,34,0,West Indies,Pakistan,8.16,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,26,35,0,West Indies,Pakistan,8.076923076923077,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,27,39,0,West Indies,Pakistan,8.666666666666666,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,28,39,0,West Indies,Pakistan,8.357142857142858,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,29,42,0,West Indies,Pakistan,8.689655172413794,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,30,43,0,West Indies,Pakistan,8.6,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,31,43,0,West Indies,Pakistan,8.32258064516129,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,32,43,0,West Indies,Pakistan,8.0625,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,33,43,0,West Indies,Pakistan,7.818181818181818,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,34,43,0,West Indies,Pakistan,7.588235294117647,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,35,43,0,West Indies,Pakistan,7.371428571428571,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,36,43,0,West Indies,Pakistan,7.166666666666667,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,37,43,0,West Indies,Pakistan,6.972972972972973,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,38,43,0,West Indies,Pakistan,6.7894736842105265,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,39,43,0,West Indies,Pakistan,6.615384615384615,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,40,43,0,West Indies,Pakistan,6.45,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,41,43,0,West Indies,Pakistan,6.2926829268292686,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,42,43,0,West Indies,Pakistan,6.142857142857143,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,43,43,0,West Indies,Pakistan,6.0,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,44,47,0,West Indies,Pakistan,6.409090909090909,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,45,47,0,West Indies,Pakistan,6.266666666666667,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,46,47,0,West Indies,Pakistan,6.130434782608695,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,47,51,0,West Indies,Pakistan,6.51063829787234,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,48,51,0,West Indies,Pakistan,6.375,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,49,55,0,West Indies,Pakistan,6.73469387755102,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
2011-03-23,Mirpur,50,55,0,West Indies,Pakistan,6.6,West Indies,Pakistan,Pakistan,-1511842963.72,0.0
