Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2011-02-28,Delhi,1,0,0,Netherlands,Netherlands,0.0,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,2,0,0,Netherlands,Netherlands,0.0,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,3,0,0,Netherlands,Netherlands,0.0,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,4,1,0,Netherlands,Netherlands,1.5,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,5,1,0,Netherlands,Netherlands,1.2,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,6,1,0,Netherlands,Netherlands,1.0,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,7,2,0,Netherlands,Netherlands,1.7142857142857142,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,8,2,0,Netherlands,Netherlands,1.5,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,9,2,0,Netherlands,Netherlands,1.3333333333333333,West Indies,Netherlands,West Indies,0.0,0.0
2011-02-28,Delhi,10,2,1,Netherlands,Netherlands,1.2,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,11,2,1,Netherlands,Netherlands,1.0909090909090908,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,12,2,1,Netherlands,Netherlands,1.0,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,13,2,1,Netherlands,Netherlands,0.9230769230769231,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,14,4,1,Netherlands,Netherlands,1.7142857142857142,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,15,4,1,Netherlands,Netherlands,1.6,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,16,4,1,Netherlands,Netherlands,1.5,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,17,4,1,Netherlands,Netherlands,1.411764705882353,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,18,4,1,Netherlands,Netherlands,1.3333333333333333,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,19,4,1,Netherlands,Netherlands,1.263157894736842,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,20,4,1,Netherlands,Netherlands,1.2,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,21,4,1,Netherlands,Netherlands,1.1428571428571428,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,22,5,1,Netherlands,Netherlands,1.3636363636363635,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,23,5,1,Netherlands,Netherlands,1.3043478260869565,West Indies,Netherlands,West Indies,0.0,0.65
2011-02-28,Delhi,24,5,1,Netherlands,Netherlands,1.25,West Indies,Netherlands,West Indies,0.0,0.65
