Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2011-01-29,Christchurch,1,0,0,New Zealand,Pakistan,0.0,Pakistan,New Zealand,Pakistan,-2998687221.02,0.0
2011-01-29,Christchurch,2,0,0,New Zealand,Pakistan,0.0,Pakistan,New Zealand,Pakistan,-2998687221.02,0.0
2011-01-29,Christchurch,3,2,0,New Zealand,Pakistan,4.0,Pakistan,New Zealand,Pakistan,-2998687221.02,0.0
2011-01-29,Christchurch,4,2,0,New Zealand,Pakistan,3.0,Pakistan,New Zealand,Pakistan,-2998687221.02,0.0
2011-01-29,Christchurch,5,2,0,New Zealand,Pakistan,2.4,Pakistan,New Zealand,Pakistan,-2998687221.02,0.0
2011-01-29,Christchurch,6,2,0,New Zealand,Pakistan,2.0,Pakistan,New Zealand,Pakistan,-2998687221.02,0.0
2011-01-29,Christchurch,7,2,0,New Zealand,Pakistan,1.7142857142857142,Pakistan,New Zealand,Pakistan,-2998687221.02,0.0
2011-01-29,Christchurch,8,2,0,New Zealand,Pakistan,1.5,Pakistan,New Zealand,Pakistan,-2998687221.02,0.0
2011-01-29,Christchurch,9,2,1,New Zealand,Pakistan,1.3333333333333333,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,10,2,1,New Zealand,Pakistan,1.2,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,11,3,1,New Zealand,Pakistan,1.6363636363636365,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,12,3,1,New Zealand,Pakistan,1.5,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,13,7,1,New Zealand,Pakistan,3.230769230769231,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,14,7,1,New Zealand,Pakistan,3.0,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,15,7,1,New Zealand,Pakistan,2.8,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,16,7,1,New Zealand,Pakistan,2.625,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,17,7,1,New Zealand,Pakistan,2.4705882352941178,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,18,8,1,New Zealand,Pakistan,2.6666666666666665,Pakistan,New Zealand,Pakistan,-2998687221.02,0.65
2011-01-29,Christchurch,19,8,2,New Zealand,Pakistan,2.526315789473684,Pakistan,New Zealand,Pakistan,-2998687221.02,1.42
2011-01-29,Christchurch,20,8,2,New Zealand,Pakistan,2.4,Pakistan,New Zealand,Pakistan,-2998687221.02,1.42
2011-01-29,Christchurch,21,9,2,New Zealand,Pakistan,2.5714285714285716,Pakistan,New Zealand,Pakistan,-2998687221.02,1.42
2011-01-29,Christchurch,22,9,2,New Zealand,Pakistan,2.4545454545454546,Pakistan,New Zealand,Pakistan,-2998687221.02,1.42
2011-01-29,Christchurch,23,9,2,New Zealand,Pakistan,2.347826086956522,Pakistan,New Zealand,Pakistan,-2998687221.02,1.42
2011-01-29,Christchurch,24,10,2,New Zealand,Pakistan,2.5,Pakistan,New Zealand,Pakistan,-2998687221.02,1.42
2011-01-29,Christchurch,25,10,2,New Zealand,Pakistan,2.4,Pakistan,New Zealand,Pakistan,-2998687221.02,1.42
