Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2012-02-20,No Info,1,0,0,Ireland,Ireland,0.0,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,2,0,0,Ireland,Ireland,0.0,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,3,1,0,Ireland,Ireland,2.0,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,4,1,0,Ireland,Ireland,1.5,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,5,2,0,Ireland,Ireland,2.4,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,6,3,0,Ireland,Ireland,3.0,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,6,4,0,Ireland,Ireland,4.0,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,7,5,0,Ireland,Ireland,4.285714285714286,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,8,7,0,Ireland,Ireland,5.25,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,9,7,0,Ireland,Ireland,4.666666666666667,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,10,7,0,Ireland,Ireland,4.2,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,11,7,0,Ireland,Ireland,3.8181818181818183,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,12,7,0,Ireland,Ireland,3.5,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,13,8,0,Ireland,Ireland,3.6923076923076925,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,14,8,0,Ireland,Ireland,3.4285714285714284,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,15,8,0,Ireland,Ireland,3.2,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,16,13,0,Ireland,Ireland,4.875,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,17,17,0,Ireland,Ireland,6.0,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,18,17,0,Ireland,Ireland,5.666666666666667,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,19,17,0,Ireland,Ireland,5.368421052631579,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,20,17,0,Ireland,Ireland,5.1,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,21,17,0,Ireland,Ireland,4.857142857142857,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,22,21,0,Ireland,Ireland,5.7272727272727275,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,23,21,0,Ireland,Ireland,5.478260869565218,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,24,21,0,Ireland,Ireland,5.25,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,25,22,0,Ireland,Ireland,5.28,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,26,23,0,Ireland,Ireland,5.3076923076923075,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,27,24,0,Ireland,Ireland,5.333333333333333,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,28,24,0,Ireland,Ireland,5.142857142857143,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,29,28,0,Ireland,Ireland,5.793103448275862,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,30,28,0,Ireland,Ireland,5.6,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,31,29,0,Ireland,Ireland,5.612903225806452,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,32,30,0,Ireland,Ireland,5.625,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,33,30,0,Ireland,Ireland,5.454545454545454,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,34,31,0,Ireland,Ireland,5.470588235294118,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,35,31,0,Ireland,Ireland,5.314285714285714,Ireland,Kenya,Ireland,-2998687221.02,0.0
2012-02-20,No Info,36,31,1,Ireland,Ireland,5.166666666666667,Ireland,Kenya,Ireland,-2998687221.02,0.61
2012-02-20,No Info,37,32,1,Ireland,Ireland,5.1891891891891895,Ireland,Kenya,Ireland,-2998687221.02,0.61
2012-02-20,No Info,38,36,1,Ireland,Ireland,5.684210526315789,Ireland,Kenya,Ireland,-2998687221.02,0.61
2012-02-20,No Info,39,36,1,Ireland,Ireland,5.538461538461538,Ireland,Kenya,Ireland,-2998687221.02,0.61
2012-02-20,No Info,40,36,1,Ireland,Ireland,5.4,Ireland,Kenya,Ireland,-2998687221.02,0.61
2012-02-20,No Info,41,37,1,Ireland,Ireland,5.414634146341464,Ireland,Kenya,Ireland,-2998687221.02,0.61
2012-02-20,No Info,42,37,1,Ireland,Ireland,5.285714285714286,Ireland,Kenya,Ireland,-2998687221.02,0.61
