Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2012-03-03,Auckland,1,0,0,South Africa,New Zealand,0.0,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,2,1,0,South Africa,New Zealand,3.0,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,3,1,0,South Africa,New Zealand,2.0,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,4,1,0,South Africa,New Zealand,1.5,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,5,1,0,South Africa,New Zealand,1.2,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,6,1,0,South Africa,New Zealand,1.0,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,7,1,0,South Africa,New Zealand,0.8571428571428571,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,8,1,0,South Africa,New Zealand,0.75,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,9,1,0,South Africa,New Zealand,0.6666666666666666,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,10,1,0,South Africa,New Zealand,0.6,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,11,1,0,South Africa,New Zealand,0.5454545454545454,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,12,6,0,South Africa,New Zealand,3.0,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,13,6,0,South Africa,New Zealand,2.769230769230769,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,14,6,0,South Africa,New Zealand,2.5714285714285716,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,15,6,0,South Africa,New Zealand,2.4,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,16,6,0,South Africa,New Zealand,2.25,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,17,6,0,South Africa,New Zealand,2.1176470588235294,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,18,6,0,South Africa,New Zealand,2.0,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,19,6,0,South Africa,New Zealand,1.894736842105263,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,20,6,0,South Africa,New Zealand,1.8,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,21,8,0,South Africa,New Zealand,2.2857142857142856,New Zealand,South Africa,South Africa,-16.7,0.0
2012-03-03,Auckland,22,9,0,South Africa,New Zealand,2.4545454545454546,New Zealand,South Africa,South Africa,-16.7,0.0
