Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2011-06-08,Trinidad,1,1,0,India,India,6.0,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,2,1,0,India,India,3.0,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,3,1,0,India,India,2.0,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,4,1,0,India,India,1.5,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,5,1,0,India,India,1.2,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,6,1,0,India,India,1.0,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,6,1,0,India,India,1.0,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,7,1,0,India,India,0.8571428571428571,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,8,3,0,India,India,2.25,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,9,4,0,India,India,2.6666666666666665,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,10,4,0,India,India,2.4,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,11,4,0,India,India,2.1818181818181817,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,12,8,0,India,India,4.0,West Indies,India,India,30.04,0.0
2011-06-08,Trinidad,13,8,1,India,India,3.6923076923076925,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,14,8,1,India,India,3.4285714285714284,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,15,9,1,India,India,3.6,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,16,9,1,India,India,3.375,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,17,11,1,India,India,3.8823529411764706,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,18,12,1,India,India,4.0,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,18,12,1,India,India,4.0,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,19,12,1,India,India,3.789473684210526,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,20,12,1,India,India,3.6,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,21,12,1,India,India,3.4285714285714284,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,22,12,1,India,India,3.272727272727273,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,23,12,1,India,India,3.130434782608696,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,24,13,1,India,India,3.25,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,25,13,1,India,India,3.12,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,26,13,1,India,India,3.0,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,27,13,1,India,India,2.888888888888889,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,28,17,1,India,India,3.642857142857143,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,29,18,1,India,India,3.7241379310344827,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,30,21,1,India,India,4.2,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,31,21,1,India,India,4.064516129032258,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,32,21,1,India,India,3.9375,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,33,27,1,India,India,4.909090909090909,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,34,27,1,India,India,4.764705882352941,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,35,28,1,India,India,4.8,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,36,29,1,India,India,4.833333333333333,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,37,29,1,India,India,4.702702702702703,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,38,29,1,India,India,4.578947368421052,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,39,29,1,India,India,4.461538461538462,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,40,29,1,India,India,4.35,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,41,29,1,India,India,4.2439024390243905,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,42,30,1,India,India,4.285714285714286,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,43,30,1,India,India,4.186046511627907,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,44,30,1,India,India,4.090909090909091,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,45,30,1,India,India,4.0,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,46,30,1,India,India,3.9130434782608696,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,47,30,1,India,India,3.8297872340425534,West Indies,India,India,30.04,0.64
2011-06-08,Trinidad,48,30,1,India,India,3.75,West Indies,India,India,30.04,0.64
