Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2009-06-26,Jamaica,1,0,0,India,West Indies,0.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,2,0,0,India,West Indies,0.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,3,0,0,India,West Indies,0.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,4,4,0,India,West Indies,6.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,5,4,0,India,West Indies,4.8,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,6,4,0,India,West Indies,4.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,7,4,0,India,West Indies,3.4285714285714284,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,8,4,0,India,West Indies,3.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,9,4,0,India,West Indies,2.6666666666666665,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,10,5,0,India,West Indies,3.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,11,5,0,India,West Indies,2.727272727272727,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,12,5,0,India,West Indies,2.5,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,13,5,0,India,West Indies,2.3076923076923075,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,14,6,0,India,West Indies,2.5714285714285716,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,15,7,0,India,West Indies,2.8,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,16,8,0,India,West Indies,3.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,17,8,0,India,West Indies,2.823529411764706,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,18,9,0,India,West Indies,3.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,19,13,0,India,West Indies,4.105263157894737,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,20,14,0,India,West Indies,4.2,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,21,15,0,India,West Indies,4.285714285714286,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,22,19,0,India,West Indies,5.181818181818182,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,23,20,0,India,West Indies,5.217391304347826,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,24,21,0,India,West Indies,5.25,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,24,22,0,India,West Indies,5.5,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,25,23,0,India,West Indies,5.52,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,26,23,0,India,West Indies,5.3076923076923075,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,27,27,0,India,West Indies,6.0,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,28,27,0,India,West Indies,5.785714285714286,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,29,27,0,India,West Indies,5.586206896551724,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,30,28,0,India,West Indies,5.6,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,30,34,0,India,West Indies,6.8,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,31,35,0,India,West Indies,6.774193548387097,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,32,35,0,India,West Indies,6.5625,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,33,36,0,India,West Indies,6.545454545454546,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,34,37,0,India,West Indies,6.529411764705882,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,35,38,0,India,West Indies,6.514285714285714,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,36,39,0,India,West Indies,6.5,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,37,39,0,India,West Indies,6.324324324324325,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,38,40,0,India,West Indies,6.315789473684211,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,39,40,0,India,West Indies,6.153846153846154,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,40,44,0,India,West Indies,6.6,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,41,45,0,India,West Indies,6.585365853658536,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,42,45,0,India,West Indies,6.428571428571429,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,43,45,0,India,West Indies,6.27906976744186,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,44,45,0,India,West Indies,6.136363636363637,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,45,46,0,India,West Indies,6.133333333333334,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,46,50,0,India,West Indies,6.521739130434782,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,47,50,0,India,West Indies,6.382978723404255,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,48,52,0,India,West Indies,6.5,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,49,54,0,India,West Indies,6.612244897959184,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,50,58,0,India,West Indies,6.96,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,51,59,0,India,West Indies,6.9411764705882355,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,52,59,0,India,West Indies,6.8076923076923075,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,53,59,0,India,West Indies,6.679245283018868,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,54,60,0,India,West Indies,6.666666666666667,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,55,64,0,India,West Indies,6.9818181818181815,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,56,65,0,India,West Indies,6.964285714285714,India,West Indies,India,0.0,0.0
2009-06-26,Jamaica,57,65,1,India,West Indies,6.842105263157895,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,58,65,1,India,West Indies,6.724137931034483,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,59,69,1,India,West Indies,7.016949152542373,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,60,70,1,India,West Indies,7.0,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,61,70,1,India,West Indies,6.885245901639344,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,62,70,1,India,West Indies,6.774193548387097,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,63,70,1,India,West Indies,6.666666666666667,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,64,70,1,India,West Indies,6.5625,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,65,70,1,India,West Indies,6.461538461538462,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,66,70,1,India,West Indies,6.363636363636363,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,67,71,1,India,West Indies,6.358208955223881,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,68,71,1,India,West Indies,6.264705882352941,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,69,71,1,India,West Indies,6.173913043478261,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,70,72,1,India,West Indies,6.171428571428572,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,71,73,1,India,West Indies,6.169014084507042,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,72,74,1,India,West Indies,6.166666666666667,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,73,80,1,India,West Indies,6.575342465753424,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,74,80,1,India,West Indies,6.486486486486487,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,75,80,1,India,West Indies,6.4,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,76,81,1,India,West Indies,6.394736842105263,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,77,81,1,India,West Indies,6.311688311688312,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,78,81,1,India,West Indies,6.230769230769231,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,79,81,1,India,West Indies,6.151898734177215,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,80,82,1,India,West Indies,6.15,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,81,88,1,India,West Indies,6.518518518518518,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,82,88,1,India,West Indies,6.439024390243903,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,83,88,1,India,West Indies,6.36144578313253,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,84,89,1,India,West Indies,6.357142857142857,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,84,90,1,India,West Indies,6.428571428571429,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,85,91,1,India,West Indies,6.423529411764706,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,86,92,1,India,West Indies,6.4186046511627906,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,87,93,1,India,West Indies,6.413793103448276,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,88,97,1,India,West Indies,6.613636363636363,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,89,97,1,India,West Indies,6.53932584269663,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,90,97,1,India,West Indies,6.466666666666667,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,91,98,1,India,West Indies,6.461538461538462,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,92,99,1,India,West Indies,6.456521739130435,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,93,99,1,India,West Indies,6.387096774193548,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,94,100,1,India,West Indies,6.382978723404255,India,West Indies,India,0.0,0.58
2009-06-26,Jamaica,95,100,2,India,West Indies,6.315789473684211,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,96,101,2,India,West Indies,6.3125,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,97,101,2,India,West Indies,6.247422680412371,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,98,102,2,India,West Indies,6.244897959183674,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,99,103,2,India,West Indies,6.242424242424242,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,100,103,2,India,West Indies,6.18,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,101,104,2,India,West Indies,6.178217821782178,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,102,105,2,India,West Indies,6.176470588235294,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,103,106,2,India,West Indies,6.174757281553398,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,104,107,2,India,West Indies,6.173076923076923,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,105,108,2,India,West Indies,6.171428571428572,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,106,109,2,India,West Indies,6.169811320754717,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,107,110,2,India,West Indies,6.168224299065421,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,108,110,2,India,West Indies,6.111111111111111,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,108,111,2,India,West Indies,6.166666666666667,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,109,111,2,India,West Indies,6.110091743119266,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,110,112,2,India,West Indies,6.109090909090909,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,111,113,2,India,West Indies,6.108108108108108,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,112,113,2,India,West Indies,6.053571428571429,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,113,114,2,India,West Indies,6.053097345132743,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,114,115,2,India,West Indies,6.052631578947368,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,115,115,2,India,West Indies,6.0,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,116,116,2,India,West Indies,6.0,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,117,122,2,India,West Indies,6.256410256410256,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,118,122,2,India,West Indies,6.203389830508475,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,119,122,2,India,West Indies,6.151260504201681,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,120,123,2,India,West Indies,6.15,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,120,123,2,India,West Indies,6.15,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,121,123,2,India,West Indies,6.099173553719008,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,122,124,2,India,West Indies,6.098360655737705,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,123,125,2,India,West Indies,6.097560975609756,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,124,126,2,India,West Indies,6.096774193548387,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,125,127,2,India,West Indies,6.096,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,126,127,2,India,West Indies,6.0476190476190474,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,127,128,2,India,West Indies,6.047244094488189,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,128,128,2,India,West Indies,6.0,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,129,129,2,India,West Indies,6.0,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,130,130,2,India,West Indies,6.0,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,131,130,2,India,West Indies,5.9541984732824424,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,132,130,2,India,West Indies,5.909090909090909,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,133,130,2,India,West Indies,5.864661654135339,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,134,131,2,India,West Indies,5.865671641791045,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,135,133,2,India,West Indies,5.911111111111111,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,136,134,2,India,West Indies,5.911764705882353,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,137,138,2,India,West Indies,6.043795620437956,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,138,138,2,India,West Indies,6.0,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,139,139,2,India,West Indies,6.0,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,140,140,2,India,West Indies,6.0,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,141,140,2,India,West Indies,5.957446808510638,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,142,141,2,India,West Indies,5.957746478873239,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,143,141,2,India,West Indies,5.916083916083916,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,144,142,2,India,West Indies,5.916666666666667,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,145,142,2,India,West Indies,5.875862068965517,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,146,143,2,India,West Indies,5.876712328767123,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,147,143,2,India,West Indies,5.836734693877551,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,148,144,2,India,West Indies,5.837837837837838,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,149,150,2,India,West Indies,6.040268456375839,India,West Indies,India,0.0,1.14
2009-06-26,Jamaica,150,151,3,India,West Indies,6.04,India,West Indies,India,0.0,1.58
2009-06-26,Jamaica,151,152,3,India,West Indies,6.039735099337748,India,West Indies,India,0.0,1.58
2009-06-26,Jamaica,152,152,3,India,West Indies,6.0,India,West Indies,India,0.0,1.58
2009-06-26,Jamaica,153,153,3,India,West Indies,6.0,India,West Indies,India,0.0,1.58
2009-06-26,Jamaica,154,153,3,India,West Indies,5.961038961038961,India,West Indies,India,0.0,1.58
2009-06-26,Jamaica,155,153,3,India,West Indies,5.922580645161291,India,West Indies,India,0.0,1.58
2009-06-26,Jamaica,156,153,3,India,West Indies,5.884615384615385,India,West Indies,India,0.0,1.58
