Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2013-10-13,Pune,1,0,0,Australia,Australia,0.0,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,2,1,0,Australia,Australia,3.0,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,3,1,0,Australia,Australia,2.0,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,4,1,0,Australia,Australia,1.5,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,5,1,0,Australia,Australia,1.2,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,6,1,0,Australia,Australia,1.0,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,7,2,0,Australia,Australia,1.7142857142857142,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,8,2,0,Australia,Australia,1.5,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,9,2,0,Australia,Australia,1.3333333333333333,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,10,2,0,Australia,Australia,1.2,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,11,2,0,Australia,Australia,1.0909090909090908,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,12,3,0,Australia,Australia,1.5,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,13,3,0,Australia,Australia,1.3846153846153846,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,14,3,0,Australia,Australia,1.2857142857142858,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,15,3,0,Australia,Australia,1.2,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,16,3,0,Australia,Australia,1.125,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,17,3,0,Australia,Australia,1.0588235294117647,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,18,3,0,Australia,Australia,1.0,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,19,3,0,Australia,Australia,0.9473684210526315,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,20,6,0,Australia,Australia,1.8,Australia,India,Australia,0.0,0.0
2013-10-13,Pune,21,7,0,Australia,Australia,2.0,Australia,India,Australia,0.0,0.0
