Date,Venue,Balls,Runs,Wickets,Toss,Team_Playing,RPO,Team1,Team2,Team_Won,form_difference,wrl
2015-01-20,Brisbane,1,2,0,India,England,12.0,India,England,England,0.0,0.0
2015-01-20,Brisbane,2,4,0,India,England,12.0,India,England,England,0.0,0.0
2015-01-20,Brisbane,3,4,0,India,England,8.0,India,England,England,0.0,0.0
2015-01-20,Brisbane,4,4,0,India,England,6.0,India,England,England,0.0,0.0
2015-01-20,Brisbane,5,4,0,India,England,4.8,India,England,England,0.0,0.0
2015-01-20,Brisbane,6,4,0,India,England,4.0,India,England,England,0.0,0.0
2015-01-20,Brisbane,6,4,0,India,England,4.0,India,England,England,0.0,0.0
2015-01-20,Brisbane,7,5,0,India,England,4.285714285714286,India,England,England,0.0,0.0
2015-01-20,Brisbane,8,9,0,India,England,6.75,India,England,England,0.0,0.0
2015-01-20,Brisbane,9,10,0,India,England,6.666666666666667,India,England,England,0.0,0.0
2015-01-20,Brisbane,10,12,0,India,England,7.2,India,England,England,0.0,0.0
2015-01-20,Brisbane,11,12,0,India,England,6.545454545454546,India,England,England,0.0,0.0
2015-01-20,Brisbane,12,12,0,India,England,6.0,India,England,England,0.0,0.0
2015-01-20,Brisbane,12,16,0,India,England,8.0,India,England,England,0.0,0.0
2015-01-20,Brisbane,13,20,0,India,England,9.23076923076923,India,England,England,0.0,0.0
2015-01-20,Brisbane,14,20,0,India,England,8.571428571428571,India,England,England,0.0,0.0
2015-01-20,Brisbane,15,22,0,India,England,8.8,India,England,England,0.0,0.0
2015-01-20,Brisbane,16,25,0,India,England,9.375,India,England,England,0.0,0.0
2015-01-20,Brisbane,17,25,0,India,England,8.823529411764707,India,England,England,0.0,0.0
2015-01-20,Brisbane,18,25,1,India,England,8.333333333333334,India,England,England,0.0,0.64
2015-01-20,Brisbane,19,25,1,India,England,7.894736842105263,India,England,England,0.0,0.64
2015-01-20,Brisbane,20,27,1,India,England,8.1,India,England,England,0.0,0.64
2015-01-20,Brisbane,21,27,1,India,England,7.714285714285714,India,England,England,0.0,0.64
2015-01-20,Brisbane,22,29,1,India,England,7.909090909090909,India,England,England,0.0,0.64
2015-01-20,Brisbane,23,30,1,India,England,7.826086956521739,India,England,England,0.0,0.64
2015-01-20,Brisbane,24,30,1,India,England,7.5,India,England,England,0.0,0.64
2015-01-20,Brisbane,25,30,1,India,England,7.2,India,England,England,0.0,0.64
2015-01-20,Brisbane,26,31,1,India,England,7.153846153846154,India,England,England,0.0,0.64
2015-01-20,Brisbane,27,31,1,India,England,6.888888888888889,India,England,England,0.0,0.64
2015-01-20,Brisbane,28,31,1,India,England,6.642857142857143,India,England,England,0.0,0.64
2015-01-20,Brisbane,29,31,1,India,England,6.413793103448276,India,England,England,0.0,0.64
2015-01-20,Brisbane,30,31,1,India,England,6.2,India,England,England,0.0,0.64
2015-01-20,Brisbane,31,31,1,India,England,6.0,India,England,England,0.0,0.64
2015-01-20,Brisbane,32,31,1,India,England,5.8125,India,England,England,0.0,0.64
2015-01-20,Brisbane,33,35,1,India,England,6.363636363636363,India,England,England,0.0,0.64
2015-01-20,Brisbane,34,38,1,India,England,6.705882352941177,India,England,England,0.0,0.64
2015-01-20,Brisbane,35,41,1,India,England,7.0285714285714285,India,England,England,0.0,0.64
2015-01-20,Brisbane,36,41,1,India,England,6.833333333333333,India,England,England,0.0,0.64
2015-01-20,Brisbane,37,41,1,India,England,6.648648648648648,India,England,England,0.0,0.64
2015-01-20,Brisbane,38,42,1,India,England,6.631578947368421,India,England,England,0.0,0.64
2015-01-20,Brisbane,39,42,1,India,England,6.461538461538462,India,England,England,0.0,0.64
2015-01-20,Brisbane,40,46,1,India,England,6.9,India,England,England,0.0,0.64
2015-01-20,Brisbane,41,46,1,India,England,6.7317073170731705,India,England,England,0.0,0.64
2015-01-20,Brisbane,42,48,1,India,England,6.857142857142857,India,England,England,0.0,0.64
2015-01-20,Brisbane,43,48,1,India,England,6.6976744186046515,India,England,England,0.0,0.64
2015-01-20,Brisbane,44,50,1,India,England,6.818181818181818,India,England,England,0.0,0.64
2015-01-20,Brisbane,45,52,1,India,England,6.933333333333334,India,England,England,0.0,0.64
2015-01-20,Brisbane,46,52,1,India,England,6.782608695652174,India,England,England,0.0,0.64
2015-01-20,Brisbane,47,54,1,India,England,6.8936170212765955,India,England,England,0.0,0.64
2015-01-20,Brisbane,48,54,1,India,England,6.75,India,England,England,0.0,0.64
2015-01-20,Brisbane,49,54,1,India,England,6.612244897959184,India,England,England,0.0,0.64
2015-01-20,Brisbane,50,54,1,India,England,6.48,India,England,England,0.0,0.64
2015-01-20,Brisbane,51,54,1,India,England,6.352941176470588,India,England,England,0.0,0.64
2015-01-20,Brisbane,52,58,1,India,England,6.6923076923076925,India,England,England,0.0,0.64
2015-01-20,Brisbane,53,59,1,India,England,6.679245283018868,India,England,England,0.0,0.64
2015-01-20,Brisbane,54,59,1,India,England,6.555555555555555,India,England,England,0.0,0.64
2015-01-20,Brisbane,55,59,1,India,England,6.4363636363636365,India,England,England,0.0,0.64
2015-01-20,Brisbane,56,60,1,India,England,6.428571428571429,India,England,England,0.0,0.64
2015-01-20,Brisbane,57,60,1,India,England,6.315789473684211,India,England,England,0.0,0.64
2015-01-20,Brisbane,58,60,1,India,England,6.206896551724138,India,England,England,0.0,0.64
2015-01-20,Brisbane,59,64,1,India,England,6.508474576271187,India,England,England,0.0,0.64
2015-01-20,Brisbane,60,67,1,India,England,6.7,India,England,England,0.0,0.64
2015-01-20,Brisbane,61,67,1,India,England,6.590163934426229,India,England,England,0.0,0.64
2015-01-20,Brisbane,62,67,1,India,England,6.483870967741935,India,England,England,0.0,0.64
